"school_code","district_code","district","school","subject","gender","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0341711","0340011","Danbury School District","King Street Intermediate School","ELA","F","184","183","99.5","183","38","20.8","40","21.9","58","31.7","47","25.7","105","57.4"
"0341711","0340011","Danbury School District","King Street Intermediate School","ELA","M","183","180","98.4","180","62","34.4","34","18.9","43","23.9","41","22.8","84","46.7"
"0341711","0340011","Danbury School District","King Street Intermediate School","Math","F","184","182","98.9","182","59","32.4","60","33.0","44","24.2","19","10.4","63","34.6"
"0341711","0340011","Danbury School District","King Street Intermediate School","Math","M","183","180","98.4","180","53","29.4","63","35.0","35","19.4","29","16.1","64","35.6"
"0341311","0340011","Danbury School District","King Street Primary School","ELA","F","47","46","97.9","46","12","26.1","11","23.9","*","*","*","*","23","50.0"
"0341311","0340011","Danbury School District","King Street Primary School","ELA","M","50","50","100.0","49","20","40.8","*","*","15","30.6","*","*","*","*"
"0341311","0340011","Danbury School District","King Street Primary School","Math","F","47","46","97.9","46","12","26.1","*","*","19","41.3","*","*","*","*"
"0341311","0340011","Danbury School District","King Street Primary School","Math","M","50","50","100.0","50","14","28.0","*","*","17","34.0","*","*","*","*"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","ELA","F","42","40","95.2","40","*","*","*","*","10","25.0","17","42.5","27","67.5"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","ELA","M","38","38","100.0","38","*","*","15","39.5","*","*","10","26.3","*","*"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","Math","F","42","40","95.2","40","8","20.0","6","15.0","13","32.5","13","32.5","26","65.0"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","Math","M","38","38","100.0","38","6","15.8","10","26.3","10","26.3","12","31.6","22","57.9"
"0340611","0340011","Danbury School District","Morris Street School","ELA","F","89","89","100.0","89","11","12.4","25","28.1","34","38.2","19","21.3","53","59.6"
"0340611","0340011","Danbury School District","Morris Street School","ELA","M","95","95","100.0","95","10","10.5","33","34.7","39","41.1","13","13.7","52","54.7"
"0340611","0340011","Danbury School District","Morris Street School","Math","F","89","89","100.0","89","12","13.5","34","38.2","31","34.8","12","13.5","43","48.3"
"0340611","0340011","Danbury School District","Morris Street School","Math","M","95","95","100.0","95","10","10.5","42","44.2","36","37.9","7","7.4","43","45.3"
"0340811","0340011","Danbury School District","Park Avenue School","ELA","F","133","133","100.0","133","32","24.1","42","31.6","41","30.8","18","13.5","59","44.4"
"0340811","0340011","Danbury School District","Park Avenue School","ELA","M","154","154","100.0","154","45","29.2","36","23.4","43","27.9","30","19.5","73","47.4"
"0340811","0340011","Danbury School District","Park Avenue School","Math","F","133","133","100.0","133","35","26.3","40","30.1","40","30.1","18","13.5","58","43.6"
"0340811","0340011","Danbury School District","Park Avenue School","Math","M","154","154","100.0","154","32","20.8","55","35.7","40","26.0","27","17.5","67","43.5"
"0341511","0340011","Danbury School District","Pembroke School","ELA","F","83","83","100.0","83","11","13.3","21","25.3","27","32.5","24","28.9","51","61.4"
"0341511","0340011","Danbury School District","Pembroke School","ELA","M","87","84","96.6","84","25","29.8","21","25.0","24","28.6","14","16.7","38","45.2"
"0341511","0340011","Danbury School District","Pembroke School","Math","F","83","83","100.0","83","16","19.3","28","33.7","30","36.1","9","10.8","39","47.0"
"0341511","0340011","Danbury School District","Pembroke School","Math","M","87","84","96.6","84","20","23.8","30","35.7","22","26.2","12","14.3","34","40.5"
"0345211","0340011","Danbury School District","Rogers Park Middle School","ELA","F","492","490","99.6","490","137","28.0","158","32.2","153","31.2","42","8.6","195","39.8"
"0345211","0340011","Danbury School District","Rogers Park Middle School","ELA","M","464","461","99.4","461","188","40.8","135","29.3","111","24.1","27","5.9","138","29.9"
"0345211","0340011","Danbury School District","Rogers Park Middle School","Math","F","492","488","99.2","488","226","46.3","153","31.4","78","16.0","31","6.4","109","22.3"
"0345211","0340011","Danbury School District","Rogers Park Middle School","Math","M","464","459","98.9","459","208","45.3","165","35.9","61","13.3","25","5.4","86","18.7"
"0341211","0340011","Danbury School District","Shelter Rock School","ELA","F","110","110","100.0","110","18","16.4","19","17.3","42","38.2","31","28.2","73","66.4"
"0341211","0340011","Danbury School District","Shelter Rock School","ELA","M","135","135","100.0","134","39","29.1","35","26.1","33","24.6","27","20.1","60","44.8"
"0341211","0340011","Danbury School District","Shelter Rock School","Math","F","110","109","99.1","109","18","16.5","50","45.9","28","25.7","13","11.9","41","37.6"
"0341211","0340011","Danbury School District","Shelter Rock School","Math","M","135","135","100.0","134","32","23.9","43","32.1","36","26.9","23","17.2","59","44.0"
"0341011","0340011","Danbury School District","South Street School","ELA","F","96","95","99.0","95","25","26.3","32","33.7","26","27.4","12","12.6","38","40.0"
"0341011","0340011","Danbury School District","South Street School","ELA","M","83","83","100.0","83","24","28.9","18","21.7","28","33.7","13","15.7","41","49.4"
"0341011","0340011","Danbury School District","South Street School","Math","F","96","95","99.0","95","32","33.7","37","38.9","18","18.9","8","8.4","26","27.4"
"0341011","0340011","Danbury School District","South Street School","Math","M","83","83","100.0","83","17","20.5","37","44.6","16","19.3","13","15.7","29","34.9"
"0341611","0340011","Danbury School District","Stadley Rough School","ELA","F","145","144","99.3","144","43","29.9","30","20.8","28","19.4","43","29.9","71","49.3"
"0341611","0340011","Danbury School District","Stadley Rough School","ELA","M","119","118","99.2","118","35","29.7","26","22.0","39","33.1","18","15.3","57","48.3"
"0341611","0340011","Danbury School District","Stadley Rough School","Math","F","145","144","99.3","144","51","35.4","46","31.9","32","22.2","15","10.4","47","32.6"
"0341611","0340011","Danbury School District","Stadley Rough School","Math","M","119","118","99.2","118","40","33.9","35","29.7","31","26.3","12","10.2","43","36.4"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","ELA","F","113","111","98.2","111","12","10.8","20","18.0","41","36.9","38","34.2","79","71.2"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","ELA","M","82","78","95.1","78","8","10.3","15","19.2","21","26.9","34","43.6","55","70.5"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","Math","F","113","111","98.2","111","20","18.0","31","27.9","34","30.6","26","23.4","60","54.1"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","Math","M","82","78","95.1","78","6","7.7","15","19.2","24","30.8","33","42.3","57","73.1"
"0340311","0340011","Danbury School District","Westside Middle School Academy","ELA","F","235","234","99.6","234","28","12.0","54","23.1","107","45.7","45","19.2","152","65.0"
"0340311","0340011","Danbury School District","Westside Middle School Academy","ELA","M","262","260","99.2","259","55","21.2","86","33.2","84","32.4","34","13.1","118","45.6"
"0340311","0340011","Danbury School District","Westside Middle School Academy","Math","F","235","234","99.6","234","46","19.7","90","38.5","57","24.4","41","17.5","98","41.9"
"0340311","0340011","Danbury School District","Westside Middle School Academy","Math","M","262","258","98.5","258","71","27.5","83","32.2","59","22.9","45","17.4","104","40.3"
"0350211","0350011","Darien School District","Hindley Elementary School","ELA","F","144","141","97.9","141","*","*","*","*","37","26.2","92","65.2","129","91.5"
"0350211","0350011","Darien School District","Hindley Elementary School","ELA","M","128","126","98.4","126","*","*","*","*","40","31.7","64","50.8","104","82.5"
"0350211","0350011","Darien School District","Hindley Elementary School","Math","F","144","141","97.9","141","*","*","*","*","44","31.2","70","49.6","114","80.9"
"0350211","0350011","Darien School District","Hindley Elementary School","Math","M","128","126","98.4","126","*","*","*","*","34","27.0","67","53.2","101","80.2"
"0350711","0350011","Darien School District","Holmes Elementary School","ELA","F","117","117","100.0","117","*","*","*","*","18","15.4","85","72.6","103","88.0"
"0350711","0350011","Darien School District","Holmes Elementary School","ELA","M","96","96","100.0","96","*","*","*","*","24","25.0","53","55.2","77","80.2"
"0350711","0350011","Darien School District","Holmes Elementary School","Math","F","117","117","100.0","117","*","*","*","*","31","26.5","60","51.3","91","77.8"
"0350711","0350011","Darien School District","Holmes Elementary School","Math","M","96","96","100.0","96","*","*","*","*","25","26.0","48","50.0","73","76.0"
"0355111","0350011","Darien School District","Middlesex Middle School","ELA","F","542","539","99.4","539","8","1.5","43","8.0","218","40.4","270","50.1","488","90.5"
"0355111","0350011","Darien School District","Middlesex Middle School","ELA","M","623","611","98.1","611","30","4.9","56","9.2","240","39.3","285","46.6","525","85.9"
"0355111","0350011","Darien School District","Middlesex Middle School","Math","F","542","539","99.4","539","21","3.9","76","14.1","132","24.5","310","57.5","442","82.0"
"0355111","0350011","Darien School District","Middlesex Middle School","Math","M","623","612","98.2","612","25","4.1","70","11.4","130","21.2","387","63.2","517","84.5"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","ELA","F","97","97","100.0","97","*","*","*","*","18","18.6","70","72.2","88","90.7"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","ELA","M","122","122","100.0","122","*","*","*","*","39","32.0","61","50.0","100","82.0"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","Math","F","97","97","100.0","97","*","*","*","*","37","38.1","43","44.3","80","82.5"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","Math","M","122","122","100.0","122","*","*","*","*","42","34.4","55","45.1","97","79.5"
"0350511","0350011","Darien School District","Royle Elementary School","ELA","F","100","98","98.0","98","*","*","*","*","25","25.5","60","61.2","85","86.7"
"0350511","0350011","Darien School District","Royle Elementary School","ELA","M","97","96","99.0","96","*","*","*","*","24","25.0","49","51.0","73","76.0"
"0350511","0350011","Darien School District","Royle Elementary School","Math","F","100","98","98.0","98","*","*","*","*","29","29.6","43","43.9","72","73.5"
"0350511","0350011","Darien School District","Royle Elementary School","Math","M","97","96","99.0","96","*","*","*","*","30","31.3","45","46.9","75","78.1"
"0350611","0350011","Darien School District","Tokeneke Elementary School","ELA","F","116","116","100.0","116","*","*","*","*","17","14.7","88","75.9","105","90.5"
"0350611","0350011","Darien School District","Tokeneke Elementary School","ELA","M","94","94","100.0","94","*","*","*","*","18","19.1","64","68.1","82","87.2"
"0350611","0350011","Darien School District","Tokeneke Elementary School","Math","F","116","116","100.0","116","*","*","*","*","40","34.5","59","50.9","99","85.3"
"0350611","0350011","Darien School District","Tokeneke Elementary School","Math","M","94","94","100.0","94","*","*","*","*","26","27.7","55","58.5","81","86.2"
"0360111","0360011","Deep River School District","Deep River Elementary School","ELA","F","100","100","100.0","100","6","6.0","15","15.0","39","39.0","40","40.0","79","79.0"
"0360111","0360011","Deep River School District","Deep River Elementary School","ELA","M","99","98","99.0","98","19","19.4","33","33.7","22","22.4","24","24.5","46","46.9"
"0360111","0360011","Deep River School District","Deep River Elementary School","Math","F","100","100","100.0","100","9","9.0","32","32.0","28","28.0","31","31.0","59","59.0"
"0360111","0360011","Deep River School District","Deep River Elementary School","Math","M","99","98","99.0","98","12","12.2","42","42.9","21","21.4","23","23.5","44","44.9"
"0370611","0370011","Derby School District","Bradley School","ELA","F","99","99","100.0","99","22","22.2","19","19.2","37","37.4","21","21.2","58","58.6"
"0370611","0370011","Derby School District","Bradley School","ELA","M","88","88","100.0","88","19","21.6","18","20.5","28","31.8","23","26.1","51","58.0"
"0370611","0370011","Derby School District","Bradley School","Math","F","99","99","100.0","99","23","23.2","40","40.4","24","24.2","12","12.1","36","36.4"
