"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_3_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","Math","R","21","21","100.0","21","7","33.3","8","38.1","*","*","*","*","6","28.6"
"0510411","0510011","Fairfield School District","Holland Hill School","ELA","F","33","33","100.0","33","*","*","*","*","*","*","*","*","*","*"
"0510411","0510011","Fairfield School District","Holland Hill School","ELA","N","167","165","98.8","165","13","7.9","34","20.6","51","30.9","67","40.6","118","71.5"
"0510411","0510011","Fairfield School District","Holland Hill School","ELA","R","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0510411","0510011","Fairfield School District","Holland Hill School","Math","F","33","33","100.0","33","*","*","*","*","*","*","*","*","*","*"
"0510411","0510011","Fairfield School District","Holland Hill School","Math","N","167","165","98.8","165","18","10.9","39","23.6","58","35.2","50","30.3","108","65.5"
"0510411","0510011","Fairfield School District","Holland Hill School","Math","R","10","10","*","10","*","*","*","*","*","*","*","*","*","*"
"0511711","0510011","Fairfield School District","Jennings School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511711","0510011","Fairfield School District","Jennings School","ELA","N","150","148","98.7","148","16","10.8","23","15.5","39","26.4","70","47.3","109","73.6"
"0511711","0510011","Fairfield School District","Jennings School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511711","0510011","Fairfield School District","Jennings School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511711","0510011","Fairfield School District","Jennings School","Math","N","150","148","98.7","148","10","6.8","37","25.0","55","37.2","46","31.1","101","68.2"
"0511711","0510011","Fairfield School District","Jennings School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0510611","0510011","Fairfield School District","McKinley School","ELA","F","63","63","100.0","63","*","*","*","*","*","*","*","*","*","*"
"0510611","0510011","Fairfield School District","McKinley School","ELA","N","147","145","98.6","145","28","19.3","37","25.5","41","28.3","39","26.9","80","55.2"
"0510611","0510011","Fairfield School District","McKinley School","ELA","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0510611","0510011","Fairfield School District","McKinley School","Math","F","63","63","100.0","63","*","*","*","*","*","*","*","*","*","*"
"0510611","0510011","Fairfield School District","McKinley School","Math","N","147","145","98.6","145","17","11.7","37","25.5","60","41.4","31","21.4","91","62.8"
"0510611","0510011","Fairfield School District","McKinley School","Math","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0510711","0510011","Fairfield School District","Mill Hill School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0510711","0510011","Fairfield School District","Mill Hill School","ELA","N","203","203","100.0","203","25","12.3","31","15.3","60","29.6","87","42.9","147","72.4"
"0510711","0510011","Fairfield School District","Mill Hill School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0510711","0510011","Fairfield School District","Mill Hill School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0510711","0510011","Fairfield School District","Mill Hill School","Math","N","203","203","100.0","203","19","9.4","46","22.7","65","32.0","73","36.0","138","68.0"
"0510711","0510011","Fairfield School District","Mill Hill School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511611","0510011","Fairfield School District","North Stratfield School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511611","0510011","Fairfield School District","North Stratfield School","ELA","N","217","213","98.2","213","19","8.9","26","12.2","61","28.6","107","50.2","168","78.9"
"0511611","0510011","Fairfield School District","North Stratfield School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511611","0510011","Fairfield School District","North Stratfield School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511611","0510011","Fairfield School District","North Stratfield School","Math","N","217","213","98.2","213","12","5.6","58","27.2","76","35.7","67","31.5","143","67.1"
"0511611","0510011","Fairfield School District","North Stratfield School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511811","0510011","Fairfield School District","Osborn Hill School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511811","0510011","Fairfield School District","Osborn Hill School","ELA","N","256","256","100.0","256","25","9.8","32","12.5","82","32.0","117","45.7","199","77.7"
"0511811","0510011","Fairfield School District","Osborn Hill School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511811","0510011","Fairfield School District","Osborn Hill School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511811","0510011","Fairfield School District","Osborn Hill School","Math","N","256","256","100.0","256","20","7.8","48","18.8","113","44.1","75","29.3","188","73.4"
"0511811","0510011","Fairfield School District","Osborn Hill School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511211","0510011","Fairfield School District","Riverfield School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511211","0510011","Fairfield School District","Riverfield School","ELA","N","200","198","99.0","198","6","3.0","25","12.6","50","25.3","117","59.1","167","84.3"
"0511211","0510011","Fairfield School District","Riverfield School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511211","0510011","Fairfield School District","Riverfield School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511211","0510011","Fairfield School District","Riverfield School","Math","N","200","198","99.0","198","9","4.5","30","15.2","81","40.9","78","39.4","159","80.3"
"0511211","0510011","Fairfield School District","Riverfield School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","ELA","F","30","30","100.0","30","*","*","*","*","*","*","*","*","*","*"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","ELA","N","760","751","98.8","751","35","4.7","115","15.3","351","46.7","250","33.3","601","80.0"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","ELA","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","Math","F","30","30","100.0","30","*","*","*","*","*","*","*","*","*","*"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","Math","N","760","751","98.8","751","48","6.4","160","21.3","236","31.4","307","40.9","543","72.3"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","Math","R","8","8","*","8","*","*","*","*","*","*","*","*","*","*"
"0511311","0510011","Fairfield School District","Sherman School","ELA","F","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0511311","0510011","Fairfield School District","Sherman School","ELA","N","230","229","99.6","229","*","*","*","*","*","*","*","*","*","*"
"0511311","0510011","Fairfield School District","Sherman School","Math","F","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0511311","0510011","Fairfield School District","Sherman School","Math","N","230","229","99.6","229","*","*","*","*","*","*","*","*","*","*"
"0511411","0510011","Fairfield School District","Stratfield School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511411","0510011","Fairfield School District","Stratfield School","ELA","N","233","233","100.0","233","21","9.0","45","19.3","70","30.0","97","41.6","167","71.7"
"0511411","0510011","Fairfield School District","Stratfield School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511411","0510011","Fairfield School District","Stratfield School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0511411","0510011","Fairfield School District","Stratfield School","Math","N","233","233","100.0","233","16","6.9","60","25.8","97","41.6","60","25.8","157","67.4"
"0511411","0510011","Fairfield School District","Stratfield School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","ELA","F","97","95","97.9","95","24","25.3","*","*","31","32.6","*","*","*","*"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","ELA","N","571","564","98.8","564","32","5.7","101","17.9","230","40.8","201","35.6","431","76.4"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","ELA","R","20","20","100.0","20","6","30.0","*","*","9","45.0","*","*","*","*"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","Math","F","97","95","97.9","95","*","*","28","29.5","*","*","*","*","*","*"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","Math","N","570","557","97.7","557","79","14.2","152","27.3","149","26.8","177","31.8","326","58.5"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","Math","R","20","20","100.0","20","*","*","8","40.0","*","*","*","*","*","*"
"0520411","0520011","Farmington School District","East Farms School","ELA","F","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"0520411","0520011","Farmington School District","East Farms School","ELA","N","197","197","100.0","197","*","*","*","*","*","*","*","*","*","*"
"0520411","0520011","Farmington School District","East Farms School","Math","F","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"0520411","0520011","Farmington School District","East Farms School","Math","N","197","197","100.0","197","*","*","*","*","*","*","*","*","*","*"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","ELA","F","59","59","100.0","59","*","*","*","*","*","*","*","*","*","*"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","ELA","N","553","549","99.3","549","30","5.5","86","15.7","229","41.7","204","37.2","433","78.9"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","ELA","R","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","Math","F","59","59","100.0","59","*","*","*","*","*","*","*","*","*","*"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","Math","N","553","549","99.3","549","36","6.6","91","16.6","147","26.8","275","50.1","422","76.9"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","Math","R","6","6","*","6","*","*","*","*","*","*","*","*","*","*"
"0520211","0520011","Farmington School District","Noah Wallace School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0520211","0520011","Farmington School District","Noah Wallace School","ELA","N","131","131","100.0","131","6","4.6","15","11.5","38","29.0","72","55.0","110","84.0"
"0520211","0520011","Farmington School District","Noah Wallace School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0520211","0520011","Farmington School District","Noah Wallace School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0520211","0520011","Farmington School District","Noah Wallace School","Math","N","131","131","100.0","131","6","4.6","23","17.6","49","37.4","53","40.5","102","77.9"
"0520211","0520011","Farmington School District","Noah Wallace School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0520111","0520011","Farmington School District","Union School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0520111","0520011","Farmington School District","Union School","ELA","N","111","111","100.0","111","9","8.1","17","15.3","30","27.0","55","49.5","85","76.6"
"0520111","0520011","Farmington School District","Union School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0520111","0520011","Farmington School District","Union School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0520111","0520011","Farmington School District","Union School","Math","N","111","111","100.0","111","12","10.8","20","18.0","34","30.6","45","40.5","79","71.2"
