"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_2_level_","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0560411","0560011","Granby School District","Kelly Lane Primary School","ELA","N","247","244","98.8","244","*","*","*","*","80","32.8","*","*","*","*"
"0560411","0560011","Granby School District","Kelly Lane Primary School","Math","Y","24","24","100.0","24","*","*","12","50.0","*","*","*","*","*","*"
"0560411","0560011","Granby School District","Kelly Lane Primary School","Math","N","247","244","98.8","244","*","*","50","20.5","*","*","*","*","*","*"
"0560311","0560011","Granby School District","Wells Road Intermediate School","ELA","Y","29","29","100.0","29","7","24.1","7","24.1","8","27.6","7","24.1","15","51.7"
"0560311","0560011","Granby School District","Wells Road Intermediate School","ELA","N","231","230","99.6","230","14","6.1","28","12.2","66","28.7","122","53.0","188","81.7"
"0560311","0560011","Granby School District","Wells Road Intermediate School","Math","Y","29","29","100.0","29","9","31.0","10","34.5","*","*","*","*","10","34.5"
"0560311","0560011","Granby School District","Wells Road Intermediate School","Math","N","231","230","99.6","230","14","6.1","60","26.1","*","*","*","*","156","67.8"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","ELA","Y","172","172","100.0","172","89","51.7","52","30.2","*","*","*","*","31","18.0"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","ELA","N","38","38","100.0","38","18","47.4","11","28.9","9","23.7","0","0.0","9","23.7"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","Math","Y","172","170","98.8","170","117","68.8","41","24.1","*","*","*","*","12","7.1"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","Math","N","38","37","97.4","37","16","43.2","14","37.8","*","*","*","*","7","18.9"
"0575111","0570011","Greenwich School District","Central Middle School","ELA","Y","72","72","100.0","72","20","27.8","20","27.8","25","34.7","7","9.7","32","44.4"
"0575111","0570011","Greenwich School District","Central Middle School","ELA","N","480","474","98.8","474","39","8.2","72","15.2","201","42.4","162","34.2","363","76.6"
"0575111","0570011","Greenwich School District","Central Middle School","Math","Y","72","72","100.0","72","34","47.2","26","36.1","*","*","*","*","12","16.7"
"0575111","0570011","Greenwich School District","Central Middle School","Math","N","480","474","98.8","474","*","*","121","25.5","139","29.3","*","*","*","*"
"0570211","0570011","Greenwich School District","Cos Cob School","ELA","Y","27","27","100.0","27","9","33.3","8","29.6","*","*","*","*","10","37.0"
"0570211","0570011","Greenwich School District","Cos Cob School","ELA","N","209","208","99.5","208","*","*","27","13.0","*","*","101","48.6","*","*"
"0570211","0570011","Greenwich School District","Cos Cob School","Math","Y","27","27","100.0","27","*","*","8","29.6","8","29.6","*","*","*","*"
"0570211","0570011","Greenwich School District","Cos Cob School","Math","N","209","208","99.5","208","*","*","42","20.2","76","36.5","*","*","*","*"
"0575211","0570011","Greenwich School District","Eastern Middle School","ELA","Y","30","30","100.0","30","*","*","10","33.3","14","46.7","*","*","*","*"
"0575211","0570011","Greenwich School District","Eastern Middle School","ELA","N","789","788","99.9","788","*","*","81","10.3","318","40.4","*","*","*","*"
"0575211","0570011","Greenwich School District","Eastern Middle School","Math","Y","30","29","96.7","29","7","24.1","9","31.0","6","20.7","7","24.1","13","44.8"
"0575211","0570011","Greenwich School District","Eastern Middle School","Math","N","789","788","99.9","788","47","6.0","111","14.1","156","19.8","474","60.2","630","79.9"
"0570411","0570011","Greenwich School District","Glenville School","ELA","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"0570411","0570011","Greenwich School District","Glenville School","ELA","N","221","220","99.5","220","*","*","*","*","*","*","*","*","*","*"
"0570411","0570011","Greenwich School District","Glenville School","Math","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"0570411","0570011","Greenwich School District","Glenville School","Math","N","221","220","99.5","220","*","*","*","*","*","*","*","*","*","*"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","ELA","Y","96","96","100.0","96","27","28.1","26","27.1","24","25.0","19","19.8","43","44.8"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","ELA","N","67","67","100.0","67","10","14.9","15","22.4","24","35.8","18","26.9","42","62.7"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","Math","Y","96","96","100.0","96","29","30.2","37","38.5","21","21.9","9","9.4","30","31.3"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","Math","N","67","67","100.0","67","19","28.4","17","25.4","19","28.4","12","17.9","31","46.3"
"0571311","0570011","Greenwich School District","International School At Dundee","ELA","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0571311","0570011","Greenwich School District","International School At Dundee","ELA","N","178","178","100.0","178","*","*","*","*","*","*","*","*","*","*"
"0571311","0570011","Greenwich School District","International School At Dundee","Math","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0571311","0570011","Greenwich School District","International School At Dundee","Math","N","178","178","100.0","178","*","*","*","*","*","*","*","*","*","*"
"0570311","0570011","Greenwich School District","Julian Curtiss School","ELA","Y","46","46","100.0","46","18","39.1","14","30.4","*","*","*","*","14","30.4"
"0570311","0570011","Greenwich School District","Julian Curtiss School","ELA","N","121","121","100.0","121","*","*","26","21.5","29","24.0","*","*","*","*"
"0570311","0570011","Greenwich School District","Julian Curtiss School","Math","Y","46","46","100.0","46","20","43.5","18","39.1","*","*","*","*","8","17.4"
"0570311","0570011","Greenwich School District","Julian Curtiss School","Math","N","121","121","100.0","121","*","*","35","28.9","35","28.9","*","*","*","*"
"0570611","0570011","Greenwich School District","New Lebanon School","ELA","Y","80","80","100.0","80","*","*","22","27.5","26","32.5","*","*","*","*"
"0570611","0570011","Greenwich School District","New Lebanon School","ELA","N","47","47","100.0","47","*","*","*","*","13","27.7","22","46.8","35","74.5"
"0570611","0570011","Greenwich School District","New Lebanon School","Math","Y","80","80","100.0","80","*","*","34","42.5","16","20.0","*","*","*","*"
"0570611","0570011","Greenwich School District","New Lebanon School","Math","N","47","47","100.0","47","*","*","15","31.9","*","*","17","36.2","*","*"
"0570711","0570011","Greenwich School District","North Mianus School","ELA","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0570711","0570011","Greenwich School District","North Mianus School","ELA","N","223","223","100.0","223","*","*","*","*","*","*","*","*","*","*"
"0570711","0570011","Greenwich School District","North Mianus School","Math","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0570711","0570011","Greenwich School District","North Mianus School","Math","N","223","223","100.0","223","*","*","*","*","*","*","*","*","*","*"
"0570811","0570011","Greenwich School District","North Street School","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0570811","0570011","Greenwich School District","North Street School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0570811","0570011","Greenwich School District","North Street School","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0570811","0570011","Greenwich School District","North Street School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0570911","0570011","Greenwich School District","Old Greenwich School","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0570911","0570011","Greenwich School District","Old Greenwich School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0570911","0570011","Greenwich School District","Old Greenwich School","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0570911","0570011","Greenwich School District","Old Greenwich School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0571111","0570011","Greenwich School District","Parkway School","ELA","N","101","99","98.0","99","7","7.1","11","11.1","34","34.3","47","47.5","81","81.8"
"0571111","0570011","Greenwich School District","Parkway School","Math","N","101","99","98.0","99","6","6.1","15","15.2","31","31.3","47","47.5","78","78.8"
"0571011","0570011","Greenwich School District","Riverside School","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0571011","0570011","Greenwich School District","Riverside School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0571011","0570011","Greenwich School District","Riverside School","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0571011","0570011","Greenwich School District","Riverside School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0575311","0570011","Greenwich School District","Western Middle School","ELA","Y","185","185","100.0","185","40","21.6","52","28.1","67","36.2","26","14.1","93","50.3"
"0575311","0570011","Greenwich School District","Western Middle School","ELA","N","350","349","99.7","349","36","10.3","71","20.3","123","35.2","119","34.1","242","69.3"
"0575311","0570011","Greenwich School District","Western Middle School","Math","Y","185","185","100.0","185","70","37.8","60","32.4","30","16.2","25","13.5","55","29.7"
"0575311","0570011","Greenwich School District","Western Middle School","Math","N","350","349","99.7","349","64","18.3","80","22.9","81","23.2","124","35.5","205","58.7"
"0580111","0580011","Griswold School District","Griswold Alternative School","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0580111","0580011","Griswold School District","Griswold Alternative School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0580111","0580011","Griswold School District","Griswold Alternative School","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0580111","0580011","Griswold School District","Griswold Alternative School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0580311","0580011","Griswold School District","Griswold Elementary School","ELA","Y","101","101","100.0","101","33","32.7","26","25.7","22","21.8","20","19.8","42","41.6"
"0580311","0580011","Griswold School District","Griswold Elementary School","ELA","N","180","177","98.3","177","25","14.1","42","23.7","48","27.1","62","35.0","110","62.1"
"0580311","0580011","Griswold School District","Griswold Elementary School","Math","Y","101","101","100.0","101","30","29.7","34","33.7","31","30.7","6","5.9","37","36.6"
"0580311","0580011","Griswold School District","Griswold Elementary School","Math","N","180","177","98.3","177","29","16.4","55","31.1","51","28.8","42","23.7","93","52.5"
"0585111","0580011","Griswold School District","Griswold Middle School","ELA","Y","233","229","98.3","229","58","25.3","71","31.0","82","35.8","18","7.9","100","43.7"
"0585111","0580011","Griswold School District","Griswold Middle School","ELA","N","306","305","99.7","305","25","8.2","55","18.0","139","45.6","86","28.2","225","73.8"
"0585111","0580011","Griswold School District","Griswold Middle School","Math","Y","233","230","98.7","230","74","32.2","83","36.1","45","19.6","28","12.2","73","31.7"
"0585111","0580011","Griswold School District","Griswold Middle School","Math","N","306","305","99.7","305","44","14.4","72","23.6","84","27.5","105","34.4","189","62.0"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","ELA","Y","159","157","98.7","157","37","23.6","59","37.6","45","28.7","16","10.2","61","38.9"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","ELA","N","330","330","100.0","330","48","14.5","69","20.9","128","38.8","85","25.8","213","64.5"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","Math","Y","160","158","98.8","158","46","29.1","57","36.1","34","21.5","21","13.3","55","34.8"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","Math","N","330","330","100.0","330","55","16.7","90","27.3","92","27.9","93","28.2","185","56.1"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","ELA","Y","109","109","100.0","109","50","45.9","18","16.5","31","28.4","10","9.2","41","37.6"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","ELA","N","56","56","100.0","56","8","14.3","16","28.6","11","19.6","21","37.5","32","57.1"
