"school_code","district_code","district","school","subject","special_education","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","ELA","Y","45","45","100.0","45","36","80.0","6","13.3","*","*","*","*","*","*"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","Math","N","227","226","99.6","226","79","35.0","*","*","*","*","*","*","*","*"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","Math","Y","45","45","100.0","45","36","80.0","*","*","*","*","*","*","*","*"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","ELA","N","854","829","97.1","829","*","*","199","24.0","273","32.9","*","*","*","*"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","ELA","Y","107","101","94.4","101","60","59.4","29","28.7","*","*","*","*","12","11.9"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","Math","N","854","827","96.8","827","*","*","248","30.0","298","36.0","*","*","*","*"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","Math","Y","107","100","93.5","100","63","63.0","24","24.0","*","*","*","*","13","13.0"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","ELA","N","867","803","92.6","803","*","*","199","24.8","321","40.0","*","*","*","*"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","ELA","Y","146","133","91.1","133","82","61.7","31","23.3","*","*","*","*","20","15.0"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","Math","N","867","779","89.9","779","*","*","261","33.5","199","25.5","*","*","*","*"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","Math","Y","146","127","87.0","127","97","76.4","21","16.5","*","*","*","*","9","7.1"
"0940611","0940011","Newington School District","Anna Reynolds School","ELA","N","180","178","98.9","178","*","*","*","*","*","*","*","*","*","*"
"0940611","0940011","Newington School District","Anna Reynolds School","ELA","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0940611","0940011","Newington School District","Anna Reynolds School","Math","N","180","178","98.9","178","*","*","*","*","*","*","*","*","*","*"
"0940611","0940011","Newington School District","Anna Reynolds School","Math","Y","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"0940211","0940011","Newington School District","Elizabeth Green School","ELA","N","101","101","100.0","101","*","*","*","*","*","*","*","*","*","*"
"0940211","0940011","Newington School District","Elizabeth Green School","ELA","Y","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"0940211","0940011","Newington School District","Elizabeth Green School","Math","N","101","101","100.0","101","*","*","*","*","*","*","*","*","*","*"
"0940211","0940011","Newington School District","Elizabeth Green School","Math","Y","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"0940811","0940011","Newington School District","John Paterson School","ELA","N","145","145","100.0","145","*","*","*","*","*","*","*","*","*","*"
"0940811","0940011","Newington School District","John Paterson School","ELA","Y","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"0940811","0940011","Newington School District","John Paterson School","Math","N","145","145","100.0","145","*","*","*","*","*","*","*","*","*","*"
"0940811","0940011","Newington School District","John Paterson School","Math","Y","15","15","*","15","*","*","*","*","*","*","*","*","*","*"
"0945311","0940011","Newington School District","John Wallace Middle School","ELA","N","588","586","99.7","586","74","12.6","132","22.5","*","*","*","*","380","64.8"
"0945311","0940011","Newington School District","John Wallace Middle School","ELA","Y","74","74","100.0","74","46","62.2","22","29.7","*","*","*","*","6","8.1"
"0945311","0940011","Newington School District","John Wallace Middle School","Math","N","587","585","99.7","585","111","19.0","182","31.1","*","*","*","*","292","49.9"
"0945311","0940011","Newington School District","John Wallace Middle School","Math","Y","74","74","100.0","74","55","74.3","13","17.6","*","*","*","*","6","8.1"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","ELA","N","551","550","99.8","550","89","16.2","162","29.5","*","*","*","*","299","54.4"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","ELA","Y","64","64","100.0","64","45","70.3","11","17.2","*","*","*","*","8","12.5"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","Math","N","551","549","99.6","549","*","*","187","34.1","164","29.9","*","*","*","*"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","Math","Y","64","64","100.0","64","42","65.6","14","21.9","*","*","*","*","8","12.5"
"0940711","0940011","Newington School District","Ruth Chaffee School","ELA","N","139","139","100.0","139","*","*","*","*","*","*","*","*","*","*"
"0940711","0940011","Newington School District","Ruth Chaffee School","ELA","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"0940711","0940011","Newington School District","Ruth Chaffee School","Math","N","139","138","99.3","138","*","*","*","*","*","*","*","*","*","*"
"0940711","0940011","Newington School District","Ruth Chaffee School","Math","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"0970111","0970011","Newtown School District","Hawley Elementary School","ELA","N","122","121","99.2","121","*","*","*","*","*","*","*","*","*","*"
"0970111","0970011","Newtown School District","Hawley Elementary School","ELA","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"0970111","0970011","Newtown School District","Hawley Elementary School","Math","N","122","121","99.2","121","*","*","*","*","*","*","*","*","*","*"
"0970111","0970011","Newtown School District","Hawley Elementary School","Math","Y","14","14","*","14","*","*","*","*","*","*","*","*","*","*"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","ELA","N","127","126","99.2","126","*","*","*","*","27","21.4","89","70.6","116","92.1"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","ELA","Y","25","24","96.0","24","*","*","*","*","6","25.0","10","41.7","16","66.7"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","Math","N","127","126","99.2","126","0","0.0","21","16.7","38","30.2","67","53.2","105","83.3"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","Math","Y","25","24","96.0","24","*","*","*","*","8","33.3","7","29.2","15","62.5"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","ELA","N","144","144","100.0","144","*","*","*","*","*","*","*","*","*","*"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","ELA","Y","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","Math","N","144","144","100.0","144","*","*","*","*","*","*","*","*","*","*"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","Math","Y","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"0975111","0970011","Newtown School District","Newtown Middle School","ELA","N","754","751","99.6","751","*","*","133","17.7","346","46.1","*","*","*","*"
"0975111","0970011","Newtown School District","Newtown Middle School","ELA","Y","49","49","100.0","49","17","34.7","18","36.7","*","*","*","*","14","28.6"
"0975111","0970011","Newtown School District","Newtown Middle School","Math","N","754","750","99.5","750","*","*","148","19.7","216","28.8","*","*","*","*"
"0975111","0970011","Newtown School District","Newtown Middle School","Math","Y","49","48","98.0","48","25","52.1","11","22.9","*","*","*","*","12","25.0"
"0970511","0970011","Newtown School District","Reed Intermediate School","ELA","N","607","604","99.5","604","*","*","96","15.9","251","41.6","*","*","*","*"
"0970511","0970011","Newtown School District","Reed Intermediate School","ELA","Y","84","77","91.7","77","31","40.3","24","31.2","*","*","*","*","22","28.6"
"0970511","0970011","Newtown School District","Reed Intermediate School","Math","N","607","604","99.5","604","*","*","128","21.2","196","32.5","*","*","*","*"
"0970511","0970011","Newtown School District","Reed Intermediate School","Math","Y","84","77","91.7","77","36","46.8","23","29.9","*","*","*","*","18","23.4"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","ELA","N","119","119","100.0","119","*","*","*","*","*","*","*","*","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","ELA","Y","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","Math","N","119","119","100.0","119","*","*","*","*","*","*","*","*","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","Math","Y","17","17","*","17","*","*","*","*","*","*","*","*","*","*"
"0980111","0980011","Norfolk School District","Botelle Elementary School","ELA","N","45","45","100.0","45","*","*","*","*","*","*","*","*","*","*"
"0980111","0980011","Norfolk School District","Botelle Elementary School","ELA","Y","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0980111","0980011","Norfolk School District","Botelle Elementary School","Math","N","45","45","100.0","45","*","*","*","*","*","*","*","*","*","*"
"0980111","0980011","Norfolk School District","Botelle Elementary School","Math","Y","12","12","*","12","*","*","*","*","*","*","*","*","*","*"
"0995111","0990011","North Branford School District","North Branford Intermediate School","ELA","N","412","391","94.9","391","44","11.3","96","24.6","158","40.4","93","23.8","251","64.2"
"0995111","0990011","North Branford School District","North Branford Intermediate School","ELA","Y","64","62","96.9","62","35","56.5","18","29.0","9","14.5","0","0.0","9","14.5"
"0995111","0990011","North Branford School District","North Branford Intermediate School","Math","N","412","391","94.9","391","*","*","130","33.2","*","*","80","20.5","*","*"
"0995111","0990011","North Branford School District","North Branford Intermediate School","Math","Y","64","62","96.9","62","36","58.1","*","*","*","*","0","0.0","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","ELA","N","346","335","96.8","335","*","*","73","21.8","108","32.2","*","*","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","ELA","Y","50","50","100.0","50","25","50.0","14","28.0","*","*","*","*","11","22.0"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","Math","N","346","335","96.8","335","28","8.4","112","33.4","116","34.6","79","23.6","195","58.2"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","Math","Y","50","50","100.0","50","28","56.0","14","28.0","8","16.0","0","0.0","8","16.0"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","ELA","N","137","136","99.3","136","*","*","*","*","*","*","*","*","*","*"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","ELA","Y","20","19","95.0","19","*","*","*","*","*","*","*","*","*","*"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","Math","N","137","136","99.3","136","*","*","*","*","*","*","*","*","*","*"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","Math","Y","20","19","95.0","19","*","*","*","*","*","*","*","*","*","*"
"1010811","1010011","North Haven School District","Clintonville Elementary School","ELA","N","157","157","100.0","157","*","*","*","*","*","*","*","*","*","*"
"1010811","1010011","North Haven School District","Clintonville Elementary School","ELA","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1010811","1010011","North Haven School District","Clintonville Elementary School","Math","N","157","157","100.0","157","*","*","*","*","*","*","*","*","*","*"
"1010811","1010011","North Haven School District","Clintonville Elementary School","Math","Y","13","13","*","13","*","*","*","*","*","*","*","*","*","*"
"1010711","1010011","North Haven School District","Green Acres Elementary School","ELA","N","137","133","97.1","133","*","*","12","9.0","*","*","*","*","*","*"
"1010711","1010011","North Haven School District","Green Acres Elementary School","ELA","Y","24","22","91.7","22","*","*","7","31.8","*","*","*","*","*","*"
"1010711","1010011","North Haven School District","Green Acres Elementary School","Math","N","137","133","97.1","133","*","*","25","18.8","46","34.6","*","*","*","*"
"1010711","1010011","North Haven School District","Green Acres Elementary School","Math","Y","24","22","91.7","22","*","*","11","50.0","0","0.0","*","*","*","*"
"1010211","1010011","North Haven School District","Montowese Elementary School","ELA","N","140","140","100.0","140","*","*","16","11.4","*","*","*","*","*","*"
