"school_code","district_code","district","school","subject","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","ELA","42","41","97.6","41","17","41.5","14","34.1","10","24.4","0","0.0","10","24.4"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","Math","42","41","97.6","41","33","80.5","*","*","*","*","0","0.0","*","*"
"0936211","0930011","New Haven School District","James Hillhouse High School","ELA","240","165","68.8","148","124","83.8","16","10.8","*","*","*","*","8","5.4"
"0936211","0930011","New Haven School District","James Hillhouse High School","Math","240","132","55.0","124","108","87.1","10","8.1","6","4.8","0","0.0","6","4.8"
"0931311","0930011","New Haven School District","John C. Daniels","ELA","258","252","97.7","251","90","35.9","68","27.1","75","29.9","18","7.2","93","37.1"
"0931311","0930011","New Haven School District","John C. Daniels","Math","258","254","98.4","254","126","49.6","85","33.5","35","13.8","8","3.1","43","16.9"
"0930811","0930011","New Haven School District","John S. Martinez School","ELA","341","339","99.4","339","173","51.0","97","28.6","62","18.3","7","2.1","69","20.4"
"0930811","0930011","New Haven School District","John S. Martinez School","Math","341","339","99.4","339","227","67.0","84","24.8","*","*","*","*","28","8.3"
"0932111","0930011","New Haven School District","Katherine Brennan/Clarence Rogers School","ELA","232","230","99.1","228","91","39.9","79","34.6","40","17.5","18","7.9","58","25.4"
"0932111","0930011","New Haven School District","Katherine Brennan/Clarence Rogers School","Math","232","231","99.6","231","152","65.8","65","28.1","14","6.1","0","0.0","14","6.1"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","ELA","297","296","99.7","296","119","40.2","89","30.1","70","23.6","18","6.1","88","29.7"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","Math","297","296","99.7","296","170","57.4","88","29.7","26","8.8","12","4.1","38","12.8"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","ELA","166","162","97.6","161","97","60.2","42","26.1","*","*","*","*","22","13.7"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","Math","167","165","98.8","165","121","73.3","35","21.2","9","5.5","0","0.0","9","5.5"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","ELA","299","296","99.0","296","85","28.7","86","29.1","96","32.4","29","9.8","125","42.2"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","Math","299","297","99.3","296","144","48.6","98","33.1","42","14.2","12","4.1","54","18.2"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","ELA","99","23","23.2","22","11","50.0","*","*","*","*","*","*","*","*"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","Math","99","27","27.3","26","17","65.4","*","*","*","*","*","*","*","*"
"0937011","0930011","New Haven School District","New Haven Academy","ELA","58","50","86.2","49","27","55.1","12","24.5","*","*","*","*","10","20.4"
"0937011","0930011","New Haven School District","New Haven Academy","Math","58","54","93.1","53","37","69.8","14","26.4","*","*","*","*","*","*"
"0932211","0930011","New Haven School District","New Horizons High School","ELA","17","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0932211","0930011","New Haven School District","New Horizons High School","Math","17","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0932611","0930011","New Haven School District","New Light High School","ELA","6","0","*","0","*","*","*","*","*","*","*","*","*","*"
"0932611","0930011","New Haven School District","New Light High School","Math","6","0","*","0","*","*","*","*","*","*","*","*","*","*"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","ELA","67","67","100.0","67","42","62.7","12","17.9","*","*","*","*","13","19.4"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","Math","67","67","100.0","67","41","61.2","21","31.3","*","*","*","*","*","*"
"0939111","0930011","New Haven School District","Riverside Education Academy","ELA","33","11","33.3","10","*","*","*","*","*","*","*","*","*","*"
"0939111","0930011","New Haven School District","Riverside Education Academy","Math","33","14","42.4","14","*","*","*","*","*","*","*","*","*","*"
"0931011","0930011","New Haven School District","Ross/Woodward School","ELA","391","381","97.4","381","147","38.6","110","28.9","93","24.4","31","8.1","124","32.5"
"0931011","0930011","New Haven School District","Ross/Woodward School","Math","391","380","97.2","380","220","57.9","121","31.8","*","*","*","*","39","10.3"
"0936711","0930011","New Haven School District","Sound School","ELA","76","68","89.5","68","25","36.8","18","26.5","15","22.1","10","14.7","25","36.8"
"0936711","0930011","New Haven School District","Sound School","Math","76","67","88.2","67","38","56.7","11","16.4","12","17.9","6","9.0","18","26.9"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","ELA","131","130","99.2","130","78","60.0","30","23.1","*","*","*","*","22","16.9"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","Math","131","131","100.0","131","84","64.1","33","25.2","*","*","*","*","14","10.7"
"0932911","0930011","New Haven School District","Truman School","ELA","298","284","95.3","284","172","60.6","79","27.8","27","9.5","6","2.1","33","11.6"
"0932911","0930011","New Haven School District","Truman School","Math","297","289","97.3","287","216","75.3","57","19.9","*","*","*","*","14","4.9"
"0934911","0930011","New Haven School District","West Rock Authors Academy","ELA","43","43","100.0","43","30","69.8","*","*","6","14.0","*","*","*","*"
"0934911","0930011","New Haven School District","West Rock Authors Academy","Math","43","43","100.0","43","31","72.1","12","27.9","0","0.0","0","0.0","0","0.0"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","ELA","234","234","100.0","233","101","43.3","72","30.9","53","22.7","7","3.0","60","25.8"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","Math","234","234","100.0","234","142","60.7","71","30.3","*","*","*","*","21","9.0"
"0936111","0930011","New Haven School District","Wilbur Cross High School","ELA","299","139","46.5","127","68","53.5","27","21.3","23","18.1","9","7.1","32","25.2"
"0936111","0930011","New Haven School District","Wilbur Cross High School","Math","298","119","39.9","112","90","80.4","18","16.1","*","*","*","*","*","*"
"0933811","0930011","New Haven School District","Worthington Hooker School","ELA","275","243","88.4","241","23","9.5","33","13.7","67","27.8","118","49.0","185","76.8"
"0933811","0930011","New Haven School District","Worthington Hooker School","Math","276","267","96.7","266","43","16.2","51","19.2","67","25.2","105","39.5","172","64.7"
"0950311","0950011","New London School District","Jennings School","ELA","258","244","94.6","243","131","53.9","68","28.0","37","15.2","7","2.9","44","18.1"
"0950311","0950011","New London School District","Jennings School","Math","253","252","99.6","252","133","52.8","71","28.2","36","14.3","12","4.8","48","19.0"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","ELA","602","588","97.7","580","253","43.6","187","32.2","126","21.7","14","2.4","140","24.1"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","Math","598","590","98.7","583","345","59.2","170","29.2","56","9.6","12","2.1","68","11.7"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","ELA","263","260","98.9","260","95","36.5","74","28.5","67","25.8","24","9.2","91","35.0"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","Math","263","262","99.6","261","101","38.7","95","36.4","55","21.1","10","3.8","65","24.9"
"0956111","0950011","New London School District","New London High School","ELA","203","196","96.6","192","42","21.9","65","33.9","55","28.6","30","15.6","85","44.3"
"0956111","0950011","New London School District","New London High School","Math","203","192","94.6","192","109","56.8","45","23.4","25","13.0","13","6.8","38","19.8"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","ELA","249","244","98.0","243","68","28.0","67","27.6","67","27.6","41","16.9","108","44.4"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","Math","248","247","99.6","246","113","45.9","68","27.6","41","16.7","24","9.8","65","26.4"
"0960511","0960011","New Milford School District","Hill And Plain School","ELA","113","113","100.0","113","20","17.7","30","26.5","30","26.5","33","29.2","63","55.8"
"0960511","0960011","New Milford School District","Hill And Plain School","Math","113","113","100.0","113","27","23.9","35","31.0","37","32.7","14","12.4","51","45.1"
"0960711","0960011","New Milford School District","John Pettibone School","ELA","87","83","95.4","83","10","12.0","24","28.9","29","34.9","20","24.1","49","59.0"
"0960711","0960011","New Milford School District","John Pettibone School","Math","87","84","96.6","84","15","17.9","21","25.0","37","44.0","11","13.1","48","57.1"
"0966111","0960011","New Milford School District","New Milford High School","ELA","301","252","83.7","246","35","14.2","78","31.7","81","32.9","52","21.1","133","54.1"
"0966111","0960011","New Milford School District","New Milford High School","Math","301","254","84.4","252","66","26.2","82","32.5","71","28.2","33","13.1","104","41.3"
"0960811","0960011","New Milford School District","Northville Elementary School","ELA","114","109","95.6","109","11","10.1","28","25.7","40","36.7","30","27.5","70","64.2"
"0960811","0960011","New Milford School District","Northville Elementary School","Math","114","109","95.6","109","13","11.9","34","31.2","39","35.8","23","21.1","62","56.9"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","ELA","1004","962","95.8","960","222","23.1","204","21.3","314","32.7","220","22.9","534","55.6"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","Math","1004","955","95.1","954","250","26.2","328","34.4","241","25.3","135","14.2","376","39.4"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","ELA","677","595","87.9","595","142","23.9","190","31.9","202","33.9","61","10.3","263","44.2"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","Math","677","614","90.7","605","169","27.9","231","38.2","126","20.8","79","13.1","205","33.9"
"0940611","0940011","Newington School District","Anna Reynolds School","ELA","173","172","99.4","172","18","10.5","35","20.3","53","30.8","66","38.4","119","69.2"
"0940611","0940011","Newington School District","Anna Reynolds School","Math","173","173","100.0","173","16","9.2","47","27.2","63","36.4","47","27.2","110","63.6"
"0940211","0940011","Newington School District","Elizabeth Green School","ELA","116","116","100.0","116","22","19.0","28","24.1","27","23.3","39","33.6","66","56.9"
"0940211","0940011","Newington School District","Elizabeth Green School","Math","116","116","100.0","116","17","14.7","30","25.9","30","25.9","39","33.6","69","59.5"
"0940811","0940011","Newington School District","John Paterson School","ELA","170","169","99.4","169","24","14.2","44","26.0","39","23.1","62","36.7","101","59.8"
"0940811","0940011","Newington School District","John Paterson School","Math","170","169","99.4","169","25","14.8","49","29.0","66","39.1","29","17.2","95","56.2"
"0945311","0940011","Newington School District","John Wallace Middle School","ELA","680","675","99.3","675","80","11.9","137","20.3","295","43.7","163","24.1","458","67.9"
"0945311","0940011","Newington School District","John Wallace Middle School","Math","680","675","99.3","675","138","20.4","225","33.3","161","23.9","151","22.4","312","46.2"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","ELA","614","611","99.5","611","89","14.6","159","26.0","254","41.6","109","17.8","363","59.4"
