"school_code","district_code","district","school","subject","total_numberof_students","total_numbertested","smarter_balancedparticipationrate","total_number_with_scored_tests","level_1_not_met_count","_","level_2_approaching_count","_1","level_3_met_count","_2","level_4_exceeded_count","_3","level_3_4_met_or_exceeded_count","_4"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","ELA","11","11","*","11","*","*","*","*","*","*","*","*","*","*"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","Math","9","8","*","8","*","*","*","*","*","*","*","*","*","*"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","ELA","193","190","98.4","190","54","28.4","28","14.7","49","25.8","59","31.1","108","56.8"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","Math","193","190","98.4","190","47","24.7","55","28.9","45","23.7","43","22.6","88","46.3"
"2415314","2410014","Capitol Region Education Council","Greater Hartford Academy of the Arts Magnet Middle","ELA","315","309","98.1","309","64","20.7","83","26.9","112","36.2","50","16.2","162","52.4"
"2415314","2410014","Capitol Region Education Council","Greater Hartford Academy of the Arts Magnet Middle","Math","314","303","96.5","303","118","38.9","97","32.0","56","18.5","32","10.6","88","29.0"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","ELA","181","180","99.4","180","51","28.3","44","24.4","43","23.9","42","23.3","85","47.2"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","Math","181","180","99.4","180","56","31.1","55","30.6","37","20.6","32","17.8","69","38.3"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","ELA","11","9","*","9","*","*","*","*","*","*","*","*","*","*"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","Math","11","6","*","6","*","*","*","*","*","*","*","*","*","*"
"2416514","2410014","Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","ELA","202","201","99.5","201","50","24.9","65","32.3","68","33.8","18","9.0","86","42.8"
"2416514","2410014","Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Math","202","201","99.5","201","100","49.8","66","32.8","24","11.9","11","5.5","35","17.4"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","ELA","308","304","98.7","304","77","25.3","73","24.0","107","35.2","47","15.5","154","50.7"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Math","308","305","99.0","305","123","40.3","115","37.7","41","13.4","26","8.5","67","22.0"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","ELA","132","125","94.7","125","37","29.6","18","14.4","37","29.6","33","26.4","70","56.0"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","Math","132","125","94.7","125","38","30.4","37","29.6","25","20.0","25","20.0","50","40.0"
"2410514","2410014","Capitol Region Education Council","Museum Academy","ELA","145","143","98.6","143","41","28.7","35","24.5","37","25.9","30","21.0","67","46.9"
"2410514","2410014","Capitol Region Education Council","Museum Academy","Math","145","142","97.9","142","35","24.6","47","33.1","36","25.4","24","16.9","60","42.3"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","ELA","138","138","100.0","138","47","34.1","50","36.2","35","25.4","6","4.3","41","29.7"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","Math","138","138","100.0","138","75","54.3","49","35.5","*","*","*","*","14","10.1"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","ELA","157","154","98.1","154","52","33.8","33","21.4","33","21.4","36","23.4","69","44.8"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","Math","157","154","98.1","154","62","40.3","42","27.3","28","18.2","22","14.3","50","32.5"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2419314","2410014","Capitol Region Education Council","River Street School","ELA","10","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2419314","2410014","Capitol Region Education Council","River Street School","Math","10","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2411214","2410014","Capitol Region Education Council","Soundbridge @ Museum Academy","ELA","*","8","*","8","*","*","*","*","*","*","*","*","*","*"
"2411214","2410014","Capitol Region Education Council","Soundbridge @ Museum Academy","Math","*","8","*","8","*","*","*","*","*","*","*","*","*","*"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","ELA","637","634","99.5","633","180","28.4","142","22.4","210","33.2","101","16.0","311","49.1"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","Math","637","634","99.5","634","229","36.1","209","33.0","118","18.6","78","12.3","196","30.9"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","ELA","170","169","99.4","169","38","22.5","31","18.3","52","30.8","48","28.4","100","59.2"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","Math","170","169","99.4","169","35","20.7","50","29.6","51","30.2","33","19.5","84","49.7"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","ELA","78","77","98.7","77","15","19.5","18","23.4","24","31.2","20","26.0","44","57.1"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","Math","78","76","97.4","76","28","36.8","28","36.8","*","*","*","*","20","26.3"
"0250111","0250011","Cheshire School District","Chapman School","ELA","209","206","98.6","206","14","6.8","29","14.1","63","30.6","100","48.5","163","79.1"
"0250111","0250011","Cheshire School District","Chapman School","Math","209","206","98.6","206","12","5.8","42","20.4","58","28.2","94","45.6","152","73.8"
"0255111","0250011","Cheshire School District","Dodd Middle School","ELA","720","717","99.6","717","55","7.7","116","16.2","316","44.1","230","32.1","546","76.2"
"0255111","0250011","Cheshire School District","Dodd Middle School","Math","720","715","99.3","715","105","14.7","187","26.2","201","28.1","222","31.0","423","59.2"
"0250611","0250011","Cheshire School District","Doolittle School","ELA","351","348","99.1","348","20","5.7","53","15.2","121","34.8","154","44.3","275","79.0"
"0250611","0250011","Cheshire School District","Doolittle School","Math","351","348","99.1","348","33","9.5","99","28.4","103","29.6","113","32.5","216","62.1"
"0250411","0250011","Cheshire School District","Highland School","ELA","489","488","99.8","488","34","7.0","59","12.1","140","28.7","255","52.3","395","80.9"
"0250411","0250011","Cheshire School District","Highland School","Math","489","488","99.8","488","45","9.2","101","20.7","159","32.6","183","37.5","342","70.1"
"0250511","0250011","Cheshire School District","Norton School","ELA","279","274","98.2","274","12","4.4","45","16.4","82","29.9","135","49.3","217","79.2"
"0250511","0250011","Cheshire School District","Norton School","Math","279","274","98.2","274","29","10.6","61","22.3","82","29.9","102","37.2","184","67.2"
"0260111","0260011","Chester School District","Chester Elementary School","ELA","131","130","99.2","130","6","4.6","22","16.9","46","35.4","56","43.1","102","78.5"
"0260111","0260011","Chester School District","Chester Elementary School","Math","131","130","99.2","130","7","5.4","33","25.4","42","32.3","48","36.9","90","69.2"
"0270111","0270011","Clinton School District","Abraham Pierson School","ELA","316","314","99.4","314","35","11.1","52","16.6","106","33.8","121","38.5","227","72.3"
"0270111","0270011","Clinton School District","Abraham Pierson School","Math","316","314","99.4","314","34","10.8","100","31.8","95","30.3","85","27.1","180","57.3"
"0275111","0270011","Clinton School District","Jared Eliot School","ELA","446","437","98.0","434","52","12.0","89","20.5","175","40.3","118","27.2","293","67.5"
"0275111","0270011","Clinton School District","Jared Eliot School","Math","447","438","98.0","438","84","19.2","119","27.2","122","27.9","113","25.8","235","53.7"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","ELA","138","137","99.3","137","11","8.0","36","26.3","32","23.4","58","42.3","90","65.7"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","Math","139","138","99.3","138","17","12.3","43","31.2","56","40.6","22","15.9","78","56.5"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","ELA","527","526","99.8","526","58","11.0","92","17.5","168","31.9","208","39.5","376","71.5"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","Math","525","524","99.8","524","46","8.8","136","26.0","185","35.3","157","30.0","342","65.3"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","ELA","602","599","99.5","599","44","7.3","112","18.7","263","43.9","180","30.1","443","74.0"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","Math","602","599","99.5","599","108","18.0","197","32.9","174","29.0","120","20.0","294","49.1"
"0290111","0290011","Colebrook School District","Colebrook Consolidated School","ELA","46","44","95.7","44","*","*","*","*","11","25.0","20","45.5","31","70.5"
"0290111","0290011","Colebrook School District","Colebrook Consolidated School","Math","46","44","95.7","44","7","15.9","12","27.3","15","34.1","10","22.7","25","56.8"
"0300111","0300011","Columbia School District","Horace W. Porter School","ELA","285","277","97.2","277","30","10.8","61","22.0","108","39.0","78","28.2","186","67.1"
"0300111","0300011","Columbia School District","Horace W. Porter School","Math","285","277","97.2","277","50","18.1","87","31.4","87","31.4","53","19.1","140","50.5"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","ELA","255","251","98.4","251","54","21.5","61","24.3","81","32.3","55","21.9","136","54.2"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","Math","255","252","98.8","252","*","*","88","34.9","71","28.2","*","*","*","*"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","Math","*","*","*","*","67","78.8","*","*","*","*","0","0.0","*","*"
"0310111","0310011","Cornwall School District","Cornwall Consolidated School","ELA","63","61","96.8","61","6","9.8","10","16.4","27","44.3","18","29.5","45","73.8"
"0310111","0310011","Cornwall School District","Cornwall Consolidated School","Math","63","61","96.8","61","9","14.8","19","31.1","15","24.6","18","29.5","33","54.1"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","ELA","398","390","98.0","390","31","7.9","62","15.9","175","44.9","122","31.3","297","76.2"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","Math","398","390","98.0","390","55","14.1","127","32.6","113","29.0","95","24.4","208","53.3"
"0320411","0320011","Coventry School District","George Hersey Robertson School","ELA","355","354","99.7","354","47","13.3","67","18.9","114","32.2","126","35.6","240","67.8"
"0320411","0320011","Coventry School District","George Hersey Robertson School","Math","355","354","99.7","354","49","13.8","102","28.8","116","32.8","87","24.6","203","57.3"
"0335111","0330011","Cromwell School District","Cromwell Middle School","ELA","440","440","100.0","440","35","8.0","97","22.0","181","41.1","127","28.9","308","70.0"
"0335111","0330011","Cromwell School District","Cromwell Middle School","Math","440","440","100.0","439","74","16.9","123","28.0","136","31.0","106","24.1","242","55.1"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","ELA","477","476","99.8","476","94","19.7","100","21.0","144","30.3","138","29.0","282","59.2"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","Math","477","476","99.8","476","123","25.8","173","36.3","114","23.9","66","13.9","180","37.8"
"0345111","0340011","Danbury School District","Broadview Middle School","ELA","1005","992","98.7","992","233","23.5","325","32.8","353","35.6","81","8.2","434","43.8"
