drg,district_code,district,type,amount,year,pct,state_pct,school_code
A,1570011,Weston School District,Plant Operation and Maintenance,5292124.0,2011-12,0.113667444643,0.0943892616512,1570011
A,1580011,Westport School District,Plant Operation and Maintenance,10331589.0,2011-12,0.0990966062302,0.0943892616512,1580011
D,1590011,Wethersfield School District,Plant Operation and Maintenance,4680597.0,2011-12,0.0878833796606,0.0943892616512,1590011
E,1600011,Willington School District,Plant Operation and Maintenance,658273.0,2011-12,0.0815267213767,0.0943892616512,1600011
A,1610011,Wilton School District,Plant Operation and Maintenance,6285124.0,2011-12,0.0841118724985,0.0943892616512,1610011
G,1620011,Winchester School District,Plant Operation and Maintenance,1021503.0,2011-12,0.0776952175026,0.0943892616512,1620011
I,1630011,Windham School District,Plant Operation and Maintenance,4203825.0,2011-12,0.0767956292626,0.0943892616512,1630011
F,1650011,Windsor Locks School District,Plant Operation and Maintenance,3258230.0,2011-12,0.11096251312,0.0943892616512,1650011
D,1640011,Windsor School District,Plant Operation and Maintenance,6130184.0,2011-12,0.0929882910929,0.0943892616512,1640011
F,1660011,Wolcott School District,Plant Operation and Maintenance,3827007.0,2011-12,0.111814202125,0.0943892616512,1660011
B,1670011,Woodbridge School District,Plant Operation and Maintenance,1311292.0,2011-12,0.103657234193,0.0943892616512,1670011
E,1690011,Woodstock School District,Plant Operation and Maintenance,1048457.0,2011-12,0.0924583600645,0.0943892616512,1690011
,2880013,Achievement First Hartford Academy Inc. District,Transportation,34513.0,2011-12,0.00423866354311,0.0543222324216,2880013
,2790013,Amistad Academy District,Transportation,105098.0,2011-12,0.00878538598881,0.0543222324216,2790013
C,0010011,Andover School District,Transportation,202872.0,2011-12,0.0472584565061,0.0543222324216,0010011
H,0020011,Ansonia School District,Transportation,1899704.0,2011-12,0.0601328820892,0.0543222324216,0020011
E,0030011,Ashford School District,Transportation,625841.0,2011-12,0.0851442418754,0.0543222324216,0030011
B,0040011,Avon School District,Transportation,2207861.0,2011-12,0.0462496358502,0.0543222324216,0040011
C,0050011,Barkhamsted School District,Transportation,281032.0,2011-12,0.071658365697,0.0543222324216,0050011
D,0070011,Berlin School District,Transportation,2195426.0,2011-12,0.0495025653137,0.0543222324216,0070011
C,0080011,Bethany School District,Transportation,323166.0,2011-12,0.0474753167019,0.0543222324216,0080011
D,0090011,Bethel School District,Transportation,2246891.0,2011-12,0.0521915910367,0.0543222324216,0090011
G,0110011,Bloomfield School District,Transportation,2139395.0,2011-12,0.0496402742319,0.0543222324216,0110011
C,0120011,Bolton School District,Transportation,673402.0,2011-12,0.050627264227,0.0543222324216,0120011
,2950013,Booker T. Washington Academy District,Transportation,,2011-12,,0.0543222324216,2950013
E,0130011,Bozrah School District,Transportation,339127.0,2011-12,0.0830283571536,0.0543222324216,0130011
D,0140011,Branford School District,Transportation,2856959.0,2011-12,0.0553015525442,0.0543222324216,0140011
,2900013,Brass City Charter School District,Transportation,,2011-12,,0.0543222324216,2900013
,2850013,Bridgeport Achievement First District,Transportation,64047.0,2011-12,0.00851753843977,0.0543222324216,2850013
I,0150011,Bridgeport School District,Transportation,15237854.0,2011-12,0.0544925976043,0.0543222324216,0150011
G,0170011,Bristol School District,Transportation,6048724.0,2011-12,0.0541799557603,0.0543222324216,0170011
B,0180011,Brookfield School District,Transportation,2062056.0,2011-12,0.0541898794923,0.0543222324216,0180011
E,0190011,Brooklyn School District,Transportation,1131119.0,2011-12,0.0919100598263,0.0543222324216,0190011
E,0210011,Canaan School District,Transportation,130229.0,2011-12,0.0636888567853,0.0543222324216,0210011
F,0220011,Canterbury School District,Transportation,957664.0,2011-12,0.10677618894,0.0543222324216,0220011
C,0230011,Canton School District,Transportation,1456008.0,2011-12,0.0592581257157,0.0543222324216,0230011
E,0240011,Chaplin School District,Transportation,217131.0,2011-12,0.0652283432113,0.0543222324216,0240011
,,Charter School for Young Children on Asylum Hill District,Transportation,,2011-12,,0.0543222324216,
B,0250011,Cheshire School District,Transportation,4065193.0,2011-12,0.0647673830948,0.0543222324216,0250011
E,0260011,Chester School District,Transportation,152475.0,2011-12,0.0356836863243,0.0543222324216,0260011
D,0270011,Clinton School District,Transportation,1488627.0,2011-12,0.0483013301996,0.0543222324216,0270011
D,0280011,Colchester School District,Transportation,2691963.0,2011-12,0.0694933967587,0.0543222324216,0280011
E,0290011,Colebrook School District,Transportation,93410.0,2011-12,0.0500627593311,0.0543222324216,0290011
C,0300011,Columbia School District,Transportation,793985.0,2011-12,0.088240968633,0.0543222324216,0300011
,2680013,Common Ground High School District,Transportation,9666.0,2011-12,0.00406347871781,0.0543222324216,2680013
C,0310011,Cornwall School District,Transportation,281872.0,2011-12,0.0922066064958,0.0543222324216,0310011
E,0320011,Coventry School District,Transportation,1959136.0,2011-12,0.0690269083021,0.0543222324216,0320011
D,0330011,Cromwell School District,Transportation,1137976.0,2011-12,0.0417619051464,0.0543222324216,0330011
H,0340011,Danbury School District,Transportation,7203895.0,2011-12,0.0556707764055,0.0543222324216,0340011
A,0350011,Darien School District,Transportation,3235029.0,2011-12,0.0402591471136,0.0543222324216,0350011
E,0360011,Deep River School District,Transportation,334681.0,2011-12,0.0595427102206,0.0543222324216,0360011
H,0370011,Derby School District,Transportation,942242.0,2011-12,0.0463080919612,0.0543222324216,0370011
D,0400011,East Granby School District,Transportation,541323.0,2011-12,0.0373992506788,0.0543222324216,0400011
E,0410011,East Haddam School District,Transportation,1223486.0,2011-12,0.0621886402546,0.0543222324216,0410011
D,0420011,East Hampton School District,Transportation,1450399.0,2011-12,0.051193883555,0.0543222324216,0420011
H,0430011,East Hartford School District,Transportation,5302467.0,2011-12,0.0512999612004,0.0543222324216,0430011
G,0440011,East Haven School District,Transportation,3201216.0,2011-12,0.0622604890614,0.0543222324216,0440011
D,0450011,East Lyme School District,Transportation,1628736.0,2011-12,0.0386934719448,0.0543222324216,0450011
F,0470011,East Windsor School District,Transportation,1360532.0,2011-12,0.0635352636236,0.0543222324216,0470011
E,0390011,Eastford School District,Transportation,217542.0,2011-12,0.0736417497558,0.0543222324216,0390011
A,0460011,Easton School District,Transportation,1049567.0,2011-12,0.0655120471117,0.0543222324216,0460011
C,0480011,Ellington School District,Transportation,1779425.0,2011-12,0.0556525376344,0.0543222324216,0480011
,2890013,Elm City College Preparatory School District,Transportation,68836.0,2011-12,0.00803008400115,0.0543222324216,2890013
,2910013,Elm City Montessori School District,Transportation,,2011-12,,0.0543222324216,2910013
F,0490011,Enfield School District,Transportation,3910093.0,2011-12,0.051812557597,0.0543222324216,0490011
C,0500011,Essex School District,Transportation,313315.0,2011-12,0.0409337838578,0.0543222324216,0500011
,2720013,Explorations District,Transportation,19375.0,2011-12,0.0170217738138,0.0543222324216,2720013
B,0510011,Fairfield School District,Transportation,8035610.0,2011-12,0.0517146946656,0.0543222324216,0510011
B,0520011,Farmington School District,Transportation,2959099.0,2011-12,0.0500394273483,0.0543222324216,0520011
E,0530011,Franklin School District,Transportation,260269.0,2011-12,0.0833064200955,0.0543222324216,0530011
B,0540011,Glastonbury School District,Transportation,5230976.0,2011-12,0.0557651748947,0.0543222324216,0540011
B,0560011,Granby School District,Transportation,1428164.0,2011-12,0.0499416313015,0.0543222324216,0560011
,2940013,Great Oaks Charter School District,Transportation,,2011-12,,0.0543222324216,2940013
B,0570011,Greenwich School District,Transportation,5132712.0,2011-12,0.0321421603593,0.0543222324216,0570011
F,0580011,Griswold School District,Transportation,1685725.0,2011-12,0.0648157034312,0.0543222324216,0580011
G,0590011,Groton School District,Transportation,4323037.0,2011-12,0.0558747766369,0.0543222324216,0590011
B,0600011,Guilford School District,Transportation,3044872.0,2011-12,0.0571371043218,0.0543222324216,0600011
G,0620011,Hamden School District,Transportation,6727969.0,2011-12,0.0626229509295,0.0543222324216,0620011
E,0630011,Hampton School District,Transportation,148980.0,2011-12,0.0548108899209,0.0543222324216,0630011
I,0640011,Hartford School District,Transportation,27219201.0,2011-12,0.0695544730951,0.0543222324216,0640011
E,0650011,Hartland School District,Transportation,248333.0,2011-12,0.0715877600333,0.0543222324216,0650011
C,0670011,Hebron School District,Transportation,504567.0,2011-12,0.0406171244335,0.0543222324216,0670011
,2860013,Highville Charter School District,Transportation,52032.0,2011-12,0.0151028656318,0.0543222324216,2860013
,2640013,Integrated Day Charter School District,Transportation,5731.0,2011-12,0.00170749692749,0.0543222324216,2640013
,2650013,Interdistrict School for Arts and Comm District,Transportation,9472.0,2011-12,0.00387190185514,0.0543222324216,2650013
,2610013,Jumoke Academy District,Transportation,0.0,2011-12,0.0,0.0543222324216,2610013
E,0680011,Kent School District,Transportation,354233.0,2011-12,0.0693107974871,0.0543222324216,0680011
G,0690011,Killingly School District,Transportation,2559503.0,2011-12,0.0653292866574,0.0543222324216,0690011
E,0710011,Lebanon School District,Transportation,1226870.0,2011-12,0.0665970119472,0.0543222324216,0710011
D,0720011,Ledyard School District,Transportation,2672343.0,2011-12,0.0759550195944,0.0543222324216,0720011
E,0730011,Lisbon School District,Transportation,681984.0,2011-12,0.0856202877135,0.0543222324216,0730011
E,0740011,Litchfield School District,Transportation,1159040.0,2011-12,0.065622933784,0.0543222324216,0740011
B,0760011,Madison School District,Transportation,3203400.0,2011-12,0.0637702846001,0.0543222324216,0760011
G,0770011,Manchester School District,Transportation,3688610.0,2011-12,0.0343824369552,0.0543222324216,0770011
C,0780011,Mansfield School District,Transportation,1065905.0,2011-12,0.0484031596003,0.0543222324216,0780011
C,0790011,Marlborough School District,Transportation,331550.0,2011-12,0.0458594028582,0.0543222324216,0790011
H,0800011,Meriden School District,Transportation,5961082.0,2011-12,0.0505932513944,0.0543222324216,0800011
G,0830011,Middletown School District,Transportation,5984883.0,2011-12,0.0793561311447,0.0543222324216,0830011
D,0840011,Milford School District,Transportation,4277828.0,2011-12,0.0395731160152,0.0543222324216,0840011
B,0850011,Monroe School District,Transportation,2445811.0,2011-12,0.0456509295292,0.0543222324216,0850011
F,0860011,Montville School District,Transportation,2423854.0,2011-12,0.0634617295913,0.0543222324216,0860011
G,0880011,Naugatuck School District,Transportation,2938664.0,2011-12,0.0445696304851,0.0543222324216,0880011
,,"New Beginnings Inc., Family Academy District",Transportation,44830.0,2011-12,0.0118571158035,0.0543222324216,
I,0890011,New Britain School District,Transportation,11861318.0,2011-12,0.0871925329026,0.0543222324216,0890011
A,0900011,New Canaan School District,Transportation,4484619.0,2011-12,0.0582175738309,0.0543222324216,0900011
B,0910011,New Fairfield School District,Transportation,1666507.0,2011-12,0.0440039212306,0.0543222324216,0910011
C,0920011,New Hartford School District,Transportation,637403.0,2011-12,0.079318965145,0.0543222324216,0920011
I,0930011,New Haven School District,Transportation,22818585.0,2011-12,0.0680326039729,0.0543222324216,0930011
I,0950011,New London School District,Transportation,3319588.0,2011-12,0.0658818489829,0.0543222324216,0950011
D,0960011,New Milford School District,Transportation,4411545.0,2011-12,0.0737284984555,0.0543222324216,0960011
D,0940011,Newington School District,Transportation,3126455.0,2011-12,0.0469307423168,0.0543222324216,0940011
B,0970011,Newtown School District,Transportation,5222409.0,2011-12,0.0727968210548,0.0543222324216,0970011
E,0980011,Norfolk School District,Transportation,165288.0,2011-12,0.0641000483209,0.0543222324216,0980011
E,0990011,North Branford School District,Transportation,2208714.0,2011-12,0.0725458770853,0.0543222324216,0990011
F,1000011,North Canaan School District,Transportation,346563.0,2011-12,0.0639716693017,0.0543222324216,1000011
D,1010011,North Haven School District,Transportation,2792007.0,2011-12,0.0589343576122,0.0543222324216,1010011
E,1020011,North Stonington School District,Transportation,896860.0,2011-12,0.0715605214058,0.0543222324216,1020011
H,1030011,Norwalk School District,Transportation,5848690.0,2011-12,0.0326448196966,0.0543222324216,1030011
H,1040011,Norwich School District,Transportation,6324475.0,2011-12,0.111953672504,0.0543222324216,1040011
,2630013,Odyssey Community School District,Transportation,0.0,2011-12,0.0,0.0543222324216,2630013
D,1060011,Old Saybrook School District,Transportation,1010908.0,2011-12,0.0444860859195,0.0543222324216,1060011
B,1070011,Orange School District,Transportation,1041945.0,2011-12,0.055623902778,0.0543222324216,1070011
C,1080011,Oxford School District,Transportation,1499004.0,2011-12,0.0552271084431,0.0543222324216,1080011
,2830013,Park City Prep Charter School District,Transportation,0.0,2011-12,0.0,0.0543222324216,2830013
,2930013,Path Academy District,Transportation,,2011-12,,0.0543222324216,2930013
G,1090011,Plainfield School District,Transportation,2523613.0,2011-12,0.0745888817445,0.0543222324216,1090011
F,1100011,Plainville School District,Transportation,1710161.0,2011-12,0.047941329598,0.0543222324216,1100011
F,1110011,Plymouth School District,Transportation,2195231.0,2011-12,0.0884436534013,0.0543222324216,1110011
C,1120011,Pomfret School District,Transportation,751414.0,2011-12,0.103199821567,0.0543222324216,1120011
E,1130011,Portland School District,Transportation,852739.0,2011-12,0.0448312797512,0.0543222324216,1130011
E,1140011,Preston School District,Transportation,914439.0,2011-12,0.104291793804,0.0543222324216,1140011
G,1160011,Putnam School District,Transportation,942267.0,2011-12,0.0496126675059,0.0543222324216,1160011
A,1170011,Redding School District,Transportation,1233985.0,2011-12,0.0560664143375,0.0543222324216,1170011
E,2010012,Regional School District 01,Transportation,241964.0,2011-12,0.023092925346,0.0543222324216,2010012
C,2040012,Regional School District 04,Transportation,610027.0,2011-12,0.0396462308924,0.0543222324216,2040012
B,2050012,Regional School District 05,Transportation,2246260.0,2011-12,0.0583958251454,0.0543222324216,2050012
E,2060012,Regional School District 06,Transportation,924099.0,2011-12,0.0553431566894,0.0543222324216,2060012
C,2070012,Regional School District 07,Transportation,1550328.0,2011-12,0.0871241948337,0.0543222324216,2070012
C,2080012,Regional School District 08,Transportation,1374197.0,2011-12,0.0590141320302,0.0543222324216,2080012
A,2090012,Regional School District 09,Transportation,1109937.0,2011-12,0.055683584902,0.0543222324216,2090012
C,2100012,Regional School District 10,Transportation,2353452.0,2011-12,0.0673431970309,0.0543222324216,2100012
F,2110012,Regional School District 11,Transportation,403926.0,2011-12,0.0627524345103,0.0543222324216,2110012
C,2120012,Regional School District 12,Transportation,1472128.0,2011-12,0.0716786458277,0.0543222324216,2120012
C,2130012,Regional School District 13,Transportation,1749030.0,2011-12,0.05467112522,0.0543222324216,2130012
C,2140012,Regional School District 14,Transportation,1823989.0,2011-12,0.060470295976,0.0543222324216,2140012
B,2150012,Regional School District 15,Transportation,3782453.0,2011-12,0.0624106563647,0.0543222324216,2150012
E,2160012,Regional School District 16,Transportation,2297581.0,2011-12,0.0672109326788,0.0543222324216,2160012
C,2170012,Regional School District 17,Transportation,3461061.0,2011-12,0.0941850915329,0.0543222324216,2170012
C,2180012,Regional School District 18,Transportation,1368772.0,2011-12,0.0506795485992,0.0543222324216,2180012
C,2190012,Regional School District 19,Transportation,1492576.0,2011-12,0.074605496973,0.0543222324216,2190012
A,1180011,Ridgefield School District,Transportation,5000024.0,2011-12,0.0611194257579,0.0543222324216,1180011
D,1190011,Rocky Hill School District,Transportation,1448186.0,2011-12,0.0416322087957,0.0543222324216,1190011
C,1210011,Salem School District,Transportation,743420.0,2011-12,0.0959763569367,0.0543222324216,1210011
E,1220011,Salisbury School District,Transportation,443294.0,2011-12,0.0719015067406,0.0543222324216,1220011
E,1230011,Scotland School District,Transportation,163727.0,2011-12,0.0650948411006,0.0543222324216,1230011
F,1240011,Seymour School District,Transportation,1504132.0,2011-12,0.0474218029026,0.0543222324216,1240011
E,1250011,Sharon School District,Transportation,329273.0,2011-12,0.07367934661,0.0543222324216,1250011
D,1260011,Shelton School District,Transportation,4388339.0,2011-12,0.0649873291162,0.0543222324216,1260011
C,1270011,Sherman School District,Transportation,446637.0,2011-12,0.0679848174745,0.0543222324216,1270011
,2700013,Side By Side Charter School District,Transportation,0.0,2011-12,0.0,0.0543222324216,2700013
B,1280011,Simsbury School District,Transportation,2694190.0,2011-12,0.0407548555782,0.0543222324216,1280011
C,1290011,Somers School District,Transportation,1073600.0,2011-12,0.0515353883133,0.0543222324216,1290011
B,1320011,South Windsor School District,Transportation,3262640.0,2011-12,0.0477042483983,0.0543222324216,1320011
D,1310011,Southington School District,Transportation,3729612.0,2011-12,0.0435887435845,0.0543222324216,1310011
F,1330011,Sprague School District,Transportation,501137.0,2011-12,0.088948735871,0.0543222324216,1330011
F,1340011,Stafford School District,Transportation,2122824.0,2011-12,0.0786561000621,0.0543222324216,1340011
,2820013,Stamford Academy District,Transportation,36945.0,2011-12,0.0121122728519,0.0543222324216,2820013
H,1350011,Stamford School District,Transportation,12685666.0,2011-12,0.0493073894024,0.0543222324216,1350011
F,1360011,Sterling School District,Transportation,591403.0,2011-12,0.0796347163051,0.0543222324216,1360011
D,1370011,Stonington School District,Transportation,2254998.0,2011-12,0.0664351363286,0.0543222324216,1370011
G,1380011,Stratford School District,Transportation,4817786.0,2011-12,0.0478038963335,0.0543222324216,1380011
C,1390011,Suffield School District,Transportation,1530538.0,2011-12,0.0465694941696,0.0543222324216,1390011
,2690013,The Bridge Academy District,Transportation,12325.0,2011-12,0.00416858466658,0.0543222324216,2690013
E,1400011,Thomaston School District,Transportation,987422.0,2011-12,0.063683884215,0.0543222324216,1400011
F,1410011,Thompson School District,Transportation,1009001.0,2011-12,0.0588168532443,0.0543222324216,1410011
C,1420011,Tolland School District,Transportation,2264817.0,2011-12,0.0608451207781,0.0543222324216,1420011
G,1430011,Torrington School District,Transportation,4110388.0,2011-12,0.06096314697,0.0543222324216,1430011
,2780013,Trailblazers Academy District,Transportation,13964.0,2011-12,0.00324141358501,0.0543222324216,2780013
B,1440011,Trumbull School District,Transportation,4998886.0,2011-12,0.0536321067072,0.0543222324216,1440011
E,1450011,Union School District,Transportation,217541.0,2011-12,0.161431819599,0.0543222324216,1450011
G,1460011,Vernon School District,Transportation,2841329.0,2011-12,0.056646730031,0.0543222324216,1460011
F,1470011,Voluntown School District,Transportation,372037.0,2011-12,0.0733444627086,0.0543222324216,1470011
D,1480011,Wallingford School District,Transportation,6226905.0,2011-12,0.0625203097468,0.0543222324216,1480011
I,1510011,Waterbury School District,Transportation,11512229.0,2011-12,0.0435696845319,0.0543222324216,1510011
D,1520011,Waterford School District,Transportation,2455358.0,2011-12,0.0542145668824,0.0543222324216,1520011
D,1530011,Watertown School District,Transportation,2308834.0,2011-12,0.0600224155256,0.0543222324216,1530011
B,1550011,West Hartford School District,Transportation,6397331.0,2011-12,0.0455113147568,0.0543222324216,1550011
H,1560011,West Haven School District,Transportation,4623835.0,2011-12,0.0522132559417,0.0543222324216,1560011
E,1540011,Westbrook School District,Transportation,616803.0,2011-12,0.041360948293,0.0543222324216,1540011
A,1570011,Weston School District,Transportation,1750237.0,2011-12,0.037592650382,0.0543222324216,1570011
A,1580011,Westport School District,Transportation,4248033.0,2011-12,0.0407454897261,0.0543222324216,1580011
D,1590011,Wethersfield School District,Transportation,2706301.0,2011-12,0.0508137911165,0.0543222324216,1590011
E,1600011,Willington School District,Transportation,489675.0,2011-12,0.0606459588805,0.0543222324216,1600011
A,1610011,Wilton School District,Transportation,3711290.0,2011-12,0.0496670473462,0.0543222324216,1610011
G,1620011,Winchester School District,Transportation,1300534.0,2011-12,0.0989182332304,0.0543222324216,1620011
I,1630011,Windham School District,Transportation,2889107.0,2011-12,0.0527783126253,0.0543222324216,1630011
F,1650011,Windsor Locks School District,Transportation,1309599.0,2011-12,0.0445997968896,0.0543222324216,1650011
D,1640011,Windsor School District,Transportation,4003854.0,2011-12,0.0607341543493,0.0543222324216,1640011
F,1660011,Wolcott School District,Transportation,2029710.0,2011-12,0.0593023227276,0.0543222324216,1660011
B,1670011,Woodbridge School District,Transportation,564499.0,2011-12,0.0446234744397,0.0543222324216,1670011
E,1690011,Woodstock School District,Transportation,947566.0,2011-12,0.0835612699547,0.0543222324216,1690011
,2880013,Achievement First Hartford Academy Inc. District,Students Tuitioned Out,,2011-12,,0.0507974700874,2880013
,2790013,Amistad Academy District,Students Tuitioned Out,,2011-12,,0.0507974700874,2790013
C,0010011,Andover School District,Students Tuitioned Out,116908.0,2011-12,0.0272333867326,0.0507974700874,0010011
H,0020011,Ansonia School District,Students Tuitioned Out,2781509.0,2011-12,0.0880453758728,0.0507974700874,0020011
E,0030011,Ashford School District,Students Tuitioned Out,189869.0,2011-12,0.0258312447741,0.0507974700874,0030011
B,0040011,Avon School District,Students Tuitioned Out,2260334.0,2011-12,0.0473488251298,0.0507974700874,0040011
C,0050011,Barkhamsted School District,Students Tuitioned Out,70796.0,2011-12,0.0180517722462,0.0507974700874,0050011
D,0070011,Berlin School District,Students Tuitioned Out,1850964.0,2011-12,0.0417356204688,0.0507974700874,0070011
C,0080011,Bethany School District,Students Tuitioned Out,288315.0,2011-12,0.0423554641729,0.0507974700874,0080011
D,0090011,Bethel School District,Students Tuitioned Out,1473293.0,2011-12,0.0342221788833,0.0507974700874,0090011
G,0110011,Bloomfield School District,Students Tuitioned Out,2232453.0,2011-12,0.0517994943103,0.0507974700874,0110011
C,0120011,Bolton School District,Students Tuitioned Out,671156.0,2011-12,0.050458406939,0.0507974700874,0120011
,2950013,Booker T. Washington Academy District,Students Tuitioned Out,,2011-12,,0.0507974700874,2950013
E,0130011,Bozrah School District,Students Tuitioned Out,401979.0,2011-12,0.0984163926206,0.0507974700874,0130011
D,0140011,Branford School District,Students Tuitioned Out,2982421.0,2011-12,0.0577300940057,0.0507974700874,0140011
,2900013,Brass City Charter School District,Students Tuitioned Out,,2011-12,,0.0507974700874,2900013
,2850013,Bridgeport Achievement First District,Students Tuitioned Out,,2011-12,,0.0507974700874,2850013
I,0150011,Bridgeport School District,Students Tuitioned Out,20890354.0,2011-12,0.0747066912659,0.0507974700874,0150011
G,0170011,Bristol School District,Students Tuitioned Out,6698388.0,2011-12,0.0599991610636,0.0507974700874,0170011
B,0180011,Brookfield School District,Students Tuitioned Out,808354.0,2011-12,0.0212431698495,0.0507974700874,0180011
E,0190011,Brooklyn School District,Students Tuitioned Out,787921.0,2011-12,0.0640232073269,0.0507974700874,0190011
E,0210011,Canaan School District,Students Tuitioned Out,0.0,2011-12,0.0,0.0507974700874,0210011
F,0220011,Canterbury School District,Students Tuitioned Out,652895.0,2011-12,0.0727955106155,0.0507974700874,0220011
C,0230011,Canton School District,Students Tuitioned Out,1191832.0,2011-12,0.0485064165087,0.0507974700874,0230011
E,0240011,Chaplin School District,Students Tuitioned Out,1672.0,2011-12,0.000502285670168,0.0507974700874,0240011
,,Charter School for Young Children on Asylum Hill District,Students Tuitioned Out,,2011-12,,0.0507974700874,
B,0250011,Cheshire School District,Students Tuitioned Out,2089126.0,2011-12,0.0332843296678,0.0507974700874,0250011
E,0260011,Chester School District,Students Tuitioned Out,31143.0,2011-12,0.00728838854368,0.0507974700874,0260011
D,0270011,Clinton School District,Students Tuitioned Out,1468858.0,2011-12,0.0476598874495,0.0507974700874,0270011
D,0280011,Colchester School District,Students Tuitioned Out,1904199.0,2011-12,0.0491571602636,0.0507974700874,0280011
E,0290011,Colebrook School District,Students Tuitioned Out,101640.0,2011-12,0.0544735987412,0.0507974700874,0290011
C,0300011,Columbia School District,Students Tuitioned Out,590402.0,2011-12,0.0656154012517,0.0507974700874,0300011
