"CT School Day SAT, 2015-16"
"All Districts, All Subjects, Free/Reduced Price Meal Eligibility"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","ELA","R",40,9,22.5,"*","*",20,50.0,"*","*","*","*",498
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Math","F",213,101,47.4,79,37.1,"*","*","*","*",33,15.5,431
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Math","N",315,40,12.7,130,41.3,107,34.0,38,12.1,145,46.0,522
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Math","R",40,12,30.0,15,37.5,"*","*","*","*",13,32.5,484
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","ELA","N",83,"*","*","*","*",50,60.2,20,24.1,70,84.3,560
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Math","N",83,8,9.6,30,36.1,33,39.8,12,14.5,45,54.2,543
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","ELA","N",152,7,4.6,16,10.5,94,61.8,35,23.0,129,84.9,559
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Math","N",152,14,9.2,72,47.4,47,30.9,19,12.5,66,43.4,523
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","ELA","F",6,"*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","Path Academy","=""2930113""","Math","F",6,"*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","ELA","F",43,12,27.9,"*","*",19,44.2,"*","*","*","*",472
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","ELA","N",81,"*","*",19,23.5,42,51.9,"*","*","*","*",528
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","ELA","R",22,"*","*","*","*",16,72.7,0,0.0,16,72.7,505
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Math","F",43,18,41.9,"*","*","*","*",0,0.0,"*","*",442
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Math","N",81,"*","*",47,58.0,19,23.5,"*","*","*","*",499
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Math","R",22,"*","*",13,59.1,"*","*",0,0.0,"*","*",470
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","ELA","F",37,"*","*","*","*","*","*","*","*","*","*",474
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","ELA","N",133,17,12.8,31,23.3,67,50.4,18,13.5,85,63.9,518
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","ELA","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Math","F",37,"*","*","*","*","*","*","*","*","*","*",462
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Math","N",133,26,19.5,56,42.1,42,31.6,9,6.8,51,38.3,504
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Math","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","ELA","F",23,10,43.5,"*","*","*","*",0,0.0,"*","*",442
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","ELA","N",76,"*","*",17,22.4,43,56.6,"*","*","*","*",513
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","ELA","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Math","F",23,11,47.8,"*","*","*","*",0,0.0,"*","*",424
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Math","N",76,"*","*",35,46.1,28,36.8,"*","*","*","*",505
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Math","R",11,"*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","ELA","N",77,"*","*","*","*",46,59.7,23,29.9,69,89.6,579
"Portland School District","=""1130011""","Portland High School","=""1136111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Math","N",77,"*","*",30,39.0,28,36.4,"*","*","*","*",559
"Portland School District","=""1130011""","Portland High School","=""1136111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","ELA","F",21,10,47.6,"*","*","*","*",0,0.0,"*","*",435
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","ELA","N",23,"*","*",6,26.1,14,60.9,"*","*","*","*",526
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","ELA","R",9,"*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Math","F",21,13,61.9,"*","*","*","*","*","*","*","*",414
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Math","N",23,"*","*",14,60.9,"*","*","*","*","*","*",482
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Math","R",9,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","ELA","N",88,8,9.1,11,12.5,48,54.5,21,23.9,69,78.4,547
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Math","N",88,"*","*",39,44.3,34,38.6,"*","*","*","*",514
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","ELA","F",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","ELA","N",131,8,6.1,17,13.0,58,44.3,48,36.6,106,80.9,575
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","ELA","R",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Math","F",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Math","N",131,19,14.5,45,34.4,46,35.1,21,16.0,67,51.1,533
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Math","R",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","ELA","N",326,19,5.8,30,9.2,173,53.1,104,31.9,277,85.0,580
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Math","N",326,26,8.0,88,27.0,131,40.2,81,24.8,212,65.0,566
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","ELA","F",12,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","ELA","N",95,"*","*",16,16.8,62,65.3,"*","*","*","*",544
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","ELA","R",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Math","F",12,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Math","N",95,"*","*",40,42.1,39,41.1,"*","*","*","*",513
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Math","R",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","ELA","N",166,8,4.8,15,9.0,100,60.2,43,25.9,143,86.1,566
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Math","N",166,13,7.8,52,31.3,78,47.0,23,13.9,101,60.8,548
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","ELA","N",225,12,5.3,15,6.7,134,59.6,64,28.4,198,88.0,571
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Math","N",224,14,6.3,63,28.1,96,42.9,51,22.8,147,65.6,569
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","ELA","F",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","ELA","N",248,"*","*","*","*",146,58.9,82,33.1,228,91.9,590
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","ELA","R",7,"*","*","*","*","*","*","*","*","*","*","*"
