"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,"Graduates",,,,
"",,,"Four-Year Graduation Rate by Year",,,,
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",87.5,91.1,87.7,92.1,90.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*",92.9,100.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","N/A","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",80.0,86.2,94.4,88.9,94.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",81.8,57.1,68.8,55.0,69.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch","*","*",100.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",76.9,81.0,61.9,63.6,60.0
"Ellington School District","Ellington High School","Eligible For Free Lunch","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Ellington School District","Ellington High School","Not Eligible For Lunch",95.4,93.4,93.8,95.9,97.2
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch","N/A",81.8,60.0,50.0,70.0
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch","N/A","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","N/A","*","*","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",46.3,70.5,63.0,63.6,75.6
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",64.3,83.3,81.8,75.0,82.6
"Enfield School District","Enfield High School","Not Eligible For Lunch",88.8,94.1,89.6,93.0,92.4
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",75.0,71.9,74.2,77.8,77.6
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",81.3,84.0,96.9,94.4,92.0
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",85.2,92.3,95.3,92.9,91.5
"Explorations District","Explorations","Eligible For Free Lunch","*","*","*",60.0,"*"
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","Explorations","Not Eligible For Lunch",59.1,78.6,71.4,"*",100.0
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",92.9,86.4,80.0,67.9,90.6
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch","*",100.0,93.3,100.0,86.7
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",94.0,96.9,96.7,96.4,97.9
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",66.7,71.4,79.5,85.7,92.9
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch","*",71.4,87.0,92.3,100.0
