"Student Counts by School and Grade"
"All Districts, All Schools"
"2009-10"

"",,,,"Grade",,,,,,,,,,,,,,
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""",0,0,0,0,0,0,0,0,0,30,285,110,58,15,498
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""",0,0,0,0,0,0,0,0,0,"*",14,"*",15,21,61
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""",0,0,0,0,0,0,0,0,0,0,"*","*",12,11,27
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""",0,0,0,0,0,0,0,0,0,0,"*","*",8,7,20
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""",0,0,0,0,0,0,0,0,0,0,"*",19,"*",20,60
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""",0,0,0,0,0,0,0,0,0,0,"*","*",34,26,77
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""",0,0,0,0,0,0,0,0,0,0,0,6,15,11,32
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",8
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""",0,0,0,0,0,0,0,0,0,0,0,8,22,26,56
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""",0,0,0,0,0,0,0,0,0,0,0,"*","*",11,19
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""",0,0,0,0,0,0,0,0,0,0,0,"*","*",8,17
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""",0,0,0,0,0,0,0,0,0,0,0,"*",7,"*",16
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""",0,0,0,0,0,0,0,0,0,0,0,"*","*",6,13
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""",0,0,0,0,0,0,0,0,0,0,0,"*","*",17,29
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",0,0,0,0,0,0,0,0,0,0,0,"*","*",17,32
"Unified School District #1","=""3360015""","Webster Correctional Institution","=""3361415""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",6
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,0,0,0,0,0,0,0,0,0,0,"*","*",6,12
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",0,0,0,0,0,0,0,0,0,0,0,0,"*","*",7
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,0,0,0,0,0,0,0,0,0,60,36,42,22,160
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""",0,0,0,0,0,0,0,0,0,0,205,193,149,136,683
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""",0,0,0,0,0,0,0,0,0,0,244,233,198,211,886
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""",0,0,0,0,0,0,0,0,0,0,187,158,114,85,544
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""",0,0,0,0,0,0,0,0,0,0,155,143,125,88,511
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""",0,0,0,0,0,0,0,0,0,0,167,167,125,132,591
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""",0,0,0,0,0,0,0,0,0,0,138,143,121,112,514
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""",0,0,0,0,0,0,0,0,0,0,213,216,189,163,781
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""",0,0,0,0,0,0,0,0,0,0,151,152,133,130,566
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""",0,0,0,0,0,0,0,0,0,0,175,177,178,141,671
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""",0,0,0,0,0,0,0,0,0,0,195,163,137,128,623
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""",0,0,0,0,0,0,0,0,0,0,182,163,115,97,557
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""",0,0,0,0,0,0,0,0,0,0,193,191,194,183,761
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""",0,0,0,0,0,0,0,0,0,0,233,239,198,210,880
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""",0,0,0,0,0,0,0,0,0,0,183,150,142,132,607
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""",0,0,0,0,0,0,0,0,0,0,221,187,158,171,737
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""",0,0,0,0,0,0,0,0,0,0,161,155,129,112,557
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",0,0,0,0,0,0,0,0,0,0,587,711,570,553,2421
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,0,0,0,0,0,0,0,0,0,121,148,133,108,510
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,0,0,0,0,0,0,0,0,0,256,242,214,246,958
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",0,0,0,0,0,0,0,0,0,0,293,304,285,311,1193
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,0,0,0,0,0,0,0,0,0,25,38,38,30,131
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,0,0,0,0,0,0,0,0,91,98,77,115,381
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,0,0,0,0,0,0,0,0,0,282,294,299,278,1153
"Explorations District","=""2720013""","Explorations","=""2726113""",0,0,0,0,0,0,0,0,0,0,0,18,24,38,80
"Department of Mental Health and Addiction Services","=""3370015""","Greater Bridgeport Community Mental Health Center","=""3370515""",0,0,0,0,0,0,0,0,0,0,0,0,"*",0,"*"
"Department of Mental Health and Addiction Services","=""3370015""","Cedarcrest Regional Hosp - Blue Hills Hosp. Substance Ab","=""3370315""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"

