"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Free/Reduced Price Meal Eligibility (3-level)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",05,"N",59,59,100.0,59,"*","*","*","*","*","*",42,71.2,11,18.6,53,89.8,274
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"N",54,53,98.1,53,"*","*","*","*",11,20.8,30,56.6,8,15.1,38,71.7,264
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"N",60,60,100.0,60,"*","*","*","*","*","*",34,56.7,18,30.0,52,86.7,285
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"N",52,52,100.0,52,"*","*","*","*",6,11.5,24,46.2,18,34.6,42,80.8,280
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"F",38,38,100.0,38,7,18.4,"*","*","*","*","*","*","*","*","*","*",241
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"N",228,226,99.1,226,"*","*","*","*",28,12.4,108,47.8,69,30.5,177,78.3,276
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",08,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"F",67,63,94.0,63,17,27.0,12,19.0,"*","*","*","*","*","*","*","*",234
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"N",186,185,99.5,185,"*","*","*","*",23,12.4,94,50.8,55,29.7,149,80.5,279
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",08,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",08,"N",119,119,100.0,119,"*","*","*","*",13,10.9,55,46.2,46,38.7,101,84.9,284
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",10,"F",71,69,97.2,69,"*","*",10,14.5,"*","*","*","*","*","*","*","*",264
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",10,"N",276,275,99.6,275,0,0.0,"*","*","*","*",55,20.0,176,64.0,231,84.0,306
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",10,"R",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",10,"F",51,51,100.0,51,"*","*",7,13.7,"*","*","*","*","*","*","*","*",261
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",10,"N",277,276,99.6,276,"*","*","*","*",29,10.5,51,18.5,187,67.8,238,86.2,311
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",10,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",10,"F",9,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""",10,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""",10,"F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",08,"F",229,228,99.6,228,69,30.3,"*","*",51,22.4,62,27.2,"*","*","*","*",230
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",08,"N",162,161,99.4,161,24,14.9,15,9.3,33,20.5,73,45.3,16,9.9,89,55.3,248
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",08,"R",33,33,100.0,33,9,27.3,9,27.3,"*","*",7,21.2,"*","*","*","*",225
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"F",277,275,99.3,275,"*","*",48,17.5,81,29.5,103,37.5,"*","*","*","*",241
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"N",172,172,100.0,172,"*","*","*","*",39,22.7,80,46.5,38,22.1,118,68.6,268
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"R",35,35,100.0,35,"*","*","*","*",11,31.4,14,40.0,"*","*","*","*",253
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",10,"F",200,198,99.0,197,31,15.7,38,19.3,75,38.1,26,13.2,27,13.7,53,26.9,239
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",10,"N",136,134,98.5,134,"*","*","*","*",40,29.9,31,23.1,45,33.6,76,56.7,270
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",10,"R",24,24,100.0,24,"*","*","*","*",12,50.0,6,25.0,0,0.0,6,25.0,231
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",05,"N",54,54,100.0,54,"*","*","*","*",10,18.5,28,51.9,11,20.4,39,72.2,266
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",08,"N",46,46,100.0,46,"*","*","*","*","*","*",18,39.1,22,47.8,40,87.0,299
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",10,"N",75,75,100.0,75,"*","*","*","*",31,41.3,22,29.3,16,21.3,38,50.7,266
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",05,"N",178,176,98.9,176,0,0.0,"*","*","*","*",74,42.0,85,48.3,159,90.3,298
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",08,"N",178,176,98.9,176,"*","*","*","*",21,11.9,105,59.7,45,25.6,150,85.2,277
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""",10,"N",198,193,97.5,193,"*","*","*","*",37,19.2,50,25.9,100,51.8,150,77.7,296
"Weston School District","=""1570011""","Weston High School","=""1576111""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Green's Farms Segregated","=""1580211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",05,"N",66,66,100.0,66,0,0.0,"*","*","*","*",34,51.5,18,27.3,52,78.8,278
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",05,"N","*","*","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",08,"N",264,261,98.9,261,"*","*","*","*",24,9.2,139,53.3,93,35.6,232,88.9,286
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",08,"N",164,162,98.8,162,"*","*","*","*",16,9.9,86,53.1,55,34.0,141,87.0,285
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""",10,"F",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""",10,"N",457,449,98.2,449,"*","*","*","*",93,20.7,98,21.8,247,55.0,345,76.8,298
"Westport School District","=""1580011""","Staples High School","=""1586111""",10,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",05,"N",45,45,100.0,45,0,0.0,"*","*","*","*",25,55.6,10,22.2,35,77.8,270
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",05,"N",43,43,100.0,43,"*","*","*","*","*","*",21,48.8,15,34.9,36,83.7,280
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",05,"N",41,41,100.0,41,"*","*","*","*",8,19.5,18,43.9,10,24.4,28,68.3,274
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",05,"N",56,56,100.0,56,0,0.0,"*","*","*","*",24,42.9,22,39.3,46,82.1,287
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",05,"N",33,33,100.0,33,"*","*","*","*",9,27.3,16,48.5,"*","*","*","*",262
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",08,"F",41,40,97.6,40,"*","*","*","*","*","*","*","*","*","*","*","*",237
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",08,"N",226,226,100.0,226,18,8.0,13,5.8,40,17.7,114,50.4,41,18.1,155,68.6,261
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",08,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",10,"F",43,38,88.4,38,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",10,"N",254,247,97.2,247,8,3.2,12,4.9,70,28.3,71,28.7,86,34.8,157,63.6,275
