"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Gender"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",05,"F",33,33,100.0,33,16,48.5,12,36.4,"*","*","*","*",0,0.0,"*","*",186
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",05,"M",26,26,100.0,26,13,50.0,8,30.8,"*","*","*","*",0,0.0,"*","*",184
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",08,"F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""",08,"M",29,29,100.0,29,"*","*","*","*","*","*","*","*",0,0.0,"*","*",195
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""",10,"F",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""",10,"M",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",05,"F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",05,"M",29,29,100.0,29,"*","*","*","*","*","*","*","*",0,0.0,"*","*",211
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",08,"F",30,30,100.0,30,13,43.3,"*","*","*","*","*","*",0,0.0,"*","*",210
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""",08,"M",28,28,100.0,28,9,32.1,"*","*","*","*","*","*",0,0.0,"*","*",207
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,"F",39,39,100.0,39,"*","*",14,35.9,14,35.9,"*","*",0,0.0,"*","*",206
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",05,"M",38,38,100.0,38,"*","*",12,31.6,11,28.9,"*","*",0,0.0,"*","*",208
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,"F",37,37,100.0,37,14,37.8,10,27.0,"*","*","*","*",0,0.0,"*","*",215
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""",08,"M",41,41,100.0,41,13,31.7,8,19.5,"*","*",10,24.4,"*","*","*","*",221
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",05,"F",36,36,100.0,36,"*","*",6,16.7,16,44.4,11,30.6,"*","*","*","*",238
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",05,"M",37,37,100.0,37,"*","*",11,29.7,10,27.0,12,32.4,"*","*","*","*",233
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",08,"F",39,39,100.0,39,6,15.4,"*","*",13,33.3,7,17.9,"*","*","*","*",238
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""",08,"M",33,33,100.0,33,"*","*","*","*",7,21.2,15,45.5,0,0.0,15,45.5,237
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",05,"F",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",248
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",08,"F",20,20,100.0,20,"*","*","*","*","*","*",7,35.0,"*","*","*","*",244
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""",08,"M",25,25,100.0,25,"*","*","*","*","*","*",15,60.0,"*","*","*","*",252
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,"F",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",196
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",05,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""",08,"M",29,29,100.0,29,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,178
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",05,"F",42,42,100.0,42,9,21.4,16,38.1,8,19.0,9,21.4,0,0.0,9,21.4,214
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",05,"M",65,65,100.0,65,15,23.1,20,30.8,16,24.6,14,21.5,0,0.0,14,21.5,211
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",08,"F",71,71,100.0,71,31,43.7,9,12.7,13,18.3,18,25.4,0,0.0,18,25.4,214
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""",08,"M",86,83,96.5,83,32,38.6,18,21.7,18,21.7,15,18.1,0,0.0,15,18.1,213
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,"F",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",05,"M",20,20,100.0,20,"*","*","*","*","*","*","*","*",0,0.0,"*","*",192
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,"F",24,23,95.8,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*",209
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""",08,"M",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,"F",36,36,100.0,36,11,30.6,10,27.8,9,25.0,"*","*","*","*","*","*",206
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",05,"M",30,29,96.7,29,11,37.9,"*","*",8,27.6,"*","*",0,0.0,"*","*",196
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,"F",45,45,100.0,45,22,48.9,9,20.0,9,20.0,"*","*","*","*","*","*",205
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""",08,"M",56,56,100.0,56,28,50.0,13,23.2,8,14.3,"*","*","*","*","*","*",203
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,"F",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*",238
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",05,"M",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,"F",25,25,100.0,25,0,0.0,"*","*","*","*",17,68.0,"*","*","*","*",266
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""",08,"M",25,25,100.0,25,7,28.0,"*","*","*","*",8,32.0,"*","*","*","*",230
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"F",27,27,100.0,27,"*","*","*","*",6,22.2,16,59.3,"*","*","*","*",256
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",05,"M",21,21,100.0,21,"*","*","*","*",9,42.9,8,38.1,"*","*","*","*",241
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"F",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",249
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""",08,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""",10,"F",123,112,91.1,108,63,58.3,27,25.0,"*","*","*","*",0,0.0,"*","*",187
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""",10,"M",125,113,90.4,109,71,65.1,25,22.9,11,10.1,"*","*","*","*","*","*",184
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",10,"F",204,186,91.2,183,52,28.4,38,20.8,58,31.7,23,12.6,12,6.6,35,19.1,220
"Bridgeport School District","=""0150011""","Central High School","=""0156211""",10,"M",223,196,87.9,193,69,35.8,43,22.3,44,22.8,23,11.9,14,7.3,37,19.2,217
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",10,"F",124,79,63.7,71,32,45.1,22,31.0,"*","*","*","*",0,0.0,"*","*",197
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""",10,"M",136,90,66.2,70,46,65.7,8,11.4,12,17.1,"*","*","*","*","*","*",187
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""",10,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",05,"F",34,34,100.0,34,"*","*","*","*",7,20.6,20,58.8,"*","*","*","*",266
"Bristol School District","=""0170011""","Edgewood School","=""0170311""",05,"M",33,33,100.0,33,"*","*","*","*",8,24.2,13,39.4,"*","*","*","*",252
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"F",54,54,100.0,54,"*","*","*","*",11,20.4,22,40.7,9,16.7,31,57.4,259
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",05,"M",60,59,98.3,59,"*","*",11,18.6,"*","*",24,40.7,10,16.9,34,57.6,251
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"F",46,45,97.8,45,7,15.6,"*","*",11,24.4,20,44.4,"*","*","*","*",241
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""",08,"M",47,47,100.0,47,6,12.8,"*","*",7,14.9,31,66.0,"*","*","*","*",249
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"F",39,39,100.0,39,"*","*","*","*",9,23.1,19,48.7,"*","*","*","*",249
"Bristol School District","=""0170011""","South Side School","=""0171111""",05,"M",34,34,100.0,34,"*","*","*","*",8,23.5,17,50.0,"*","*","*","*",245
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"F",42,42,100.0,42,"*","*","*","*","*","*",25,59.5,"*","*","*","*",252
"Bristol School District","=""0170011""","Stafford School","=""0171211""",05,"M",30,30,100.0,30,0,0.0,"*","*","*","*",15,50.0,"*","*","*","*",271
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"F",35,35,100.0,35,"*","*","*","*","*","*",19,54.3,6,17.1,25,71.4,265
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""",05,"M",30,30,100.0,30,"*","*","*","*","*","*",17,56.7,6,20.0,23,76.7,263
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"F",27,27,100.0,27,"*","*","*","*",13,48.1,11,40.7,0,0.0,11,40.7,243
"Bristol School District","=""0170011""","Mountain View School","=""0171711""",05,"M",32,32,100.0,32,"*","*","*","*",7,21.9,19,59.4,0,0.0,19,59.4,248
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"F",37,37,100.0,37,0,0.0,"*","*","*","*",22,59.5,8,21.6,30,81.1,275
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""",05,"M",33,33,100.0,33,"*","*","*","*",8,24.2,9,27.3,6,18.2,15,45.5,244
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"F",59,59,100.0,59,"*","*","*","*",12,20.3,27,45.8,9,15.3,36,61.0,253
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",05,"M",55,54,98.2,54,"*","*","*","*",9,16.7,19,35.2,16,29.6,35,64.8,265
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"F",52,51,98.1,51,6,11.8,"*","*",15,29.4,22,43.1,"*","*","*","*",251
"Bristol School District","=""0170011""","West Bristol School","=""0172011""",08,"M",53,52,98.1,52,6,11.5,"*","*",7,13.5,28,53.8,"*","*","*","*",261
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""",05,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""",10,"F",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""",10,"M",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",08,"F",100,97,97.0,97,"*","*","*","*",15,15.5,43,44.3,22,22.7,65,67.0,264
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""",08,"M",121,120,99.2,120,"*","*","*","*",26,21.7,53,44.2,22,18.3,75,62.5,260
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"F",70,70,100.0,70,"*","*","*","*",12,17.1,38,54.3,11,15.7,49,70.0,261
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""",08,"M",59,59,100.0,59,"*","*","*","*",10,16.9,28,47.5,14,23.7,42,71.2,265
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""",10,"F",120,119,99.2,119,10,8.4,12,10.1,54,45.4,28,23.5,15,12.6,43,36.1,248
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""",10,"M",133,130,97.7,130,17,13.1,17,13.1,53,40.8,21,16.2,22,16.9,43,33.1,246
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""",10,"F",151,145,96.0,145,13,9.0,9,6.2,54,37.2,36,24.8,33,22.8,69,47.6,261
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""",10,"M",136,132,97.1,132,10,7.6,19,14.4,33,25.0,30,22.7,40,30.3,70,53.0,266
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"F",93,91,97.8,91,"*","*","*","*",12,13.2,40,44.0,32,35.2,72,79.1,280
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",05,"M",98,97,99.0,97,"*","*","*","*",8,8.2,41,42.3,40,41.2,81,83.5,288
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"F",95,94,98.9,94,"*","*","*","*",8,8.5,44,46.8,35,37.2,79,84.0,282
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""",08,"M",106,105,99.1,105,"*","*","*","*",8,7.6,49,46.7,34,32.4,83,79.0,273
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""",10,"F",124,122,98.4,122,0,0.0,"*","*",40,32.8,"*","*",50,41.0,"*","*",284
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""",10,"M",97,96,99.0,96,0,0.0,"*","*","*","*",34,35.4,35,36.5,69,71.9,287
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"F",56,56,100.0,56,0,0.0,"*","*","*","*",27,48.2,20,35.7,47,83.9,286
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",05,"M",46,46,100.0,46,"*","*","*","*",10,21.7,20,43.5,10,21.7,30,65.2,265
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"F",53,51,96.2,51,"*","*","*","*","*","*",33,64.7,11,21.6,44,86.3,276
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""",08,"M",54,54,100.0,54,"*","*","*","*","*","*",30,55.6,13,24.1,43,79.6,271
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"F",20,20,100.0,20,0,0.0,0,0.0,"*","*",13,65.0,"*","*","*","*",271
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",05,"M",32,32,100.0,32,"*","*","*","*","*","*",13,40.6,"*","*","*","*",253
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"F",33,33,100.0,33,"*","*","*","*","*","*",23,69.7,0,0.0,23,69.7,256
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""",08,"M",30,30,100.0,30,"*","*","*","*","*","*",21,70.0,"*","*","*","*",254
