"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, All Students"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"District","District Code","School","School Code","Grade","Subject","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%","AverageVSS"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",04,"Math",66,66,100.0,66,7,10.6,17,25.8,27,40.9,15,22.7,42,63.6,2500
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"ELA",75,75,100.0,75,18,24.0,22,29.3,23,30.7,12,16.0,35,46.7,2504
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",05,"Math",75,75,100.0,75,29,38.7,21,28.0,12,16.0,13,17.3,25,33.3,2491
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"ELA",65,65,100.0,65,13,20.0,13,20.0,22,33.8,17,26.2,39,60.0,2444
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",03,"Math",65,64,98.5,64,21,32.8,17,26.6,17,26.6,9,14.1,26,40.6,2417
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"ELA",77,77,100.0,77,6,7.8,8,10.4,16,20.8,47,61.0,63,81.8,2547
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",04,"Math",77,76,98.7,76,"*","*","*","*",23,30.3,32,42.1,55,72.4,2524
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"ELA",81,81,100.0,81,"*","*","*","*",17,21.0,51,63.0,68,84.0,2588
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",05,"Math",81,81,100.0,81,9,11.1,12,14.8,24,29.6,36,44.4,60,74.1,2555
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"ELA",85,85,100.0,85,"*","*","*","*",24,28.2,35,41.2,59,69.4,2474
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",03,"Math",85,85,100.0,85,8,9.4,16,18.8,36,42.4,25,29.4,61,71.8,2469
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"ELA",76,74,97.4,74,12,16.2,14,18.9,20,27.0,28,37.8,48,64.9,2500
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",04,"Math",76,75,98.7,75,11,14.7,25,33.3,27,36.0,12,16.0,39,52.0,2483
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"ELA",79,79,100.0,79,16,20.3,8,10.1,31,39.2,24,30.4,55,69.6,2535
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",05,"Math",79,79,100.0,79,18,22.8,25,31.6,15,19.0,21,26.6,36,45.6,2521
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"ELA",83,82,98.8,82,34,41.5,28,34.1,13,15.9,7,8.5,20,24.4,2379
"West Haven School District","=""1560011""","Washington School","=""1561211""",03,"Math",84,83,98.8,83,41,49.4,29,34.9,13,15.7,0,0.0,13,15.7,2376
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"ELA",95,92,96.8,92,39,42.4,19,20.7,26,28.3,8,8.7,34,37.0,2434
"West Haven School District","=""1560011""","Washington School","=""1561211""",04,"Math",94,92,97.9,92,29,31.5,43,46.7,14,15.2,6,6.5,20,21.7,2445
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"ELA",61,60,98.4,60,13,21.7,18,30.0,21,35.0,8,13.3,29,48.3,2428
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",03,"Math",61,61,100.0,61,"*","*",22,36.1,23,37.7,"*","*","*","*",2422
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"ELA",65,65,100.0,65,17,26.2,14,21.5,18,27.7,16,24.6,34,52.3,2469
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",04,"Math",65,65,100.0,65,14,21.5,30,46.2,15,23.1,6,9.2,21,32.3,2461
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"ELA",422,415,98.3,415,129,31.1,98,23.6,126,30.4,62,14.9,188,45.3,2489
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",05,"Math",423,421,99.5,421,183,43.5,143,34.0,59,14.0,36,8.6,95,22.6,2466
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,"ELA",413,409,99.0,408,85,20.8,128,31.4,144,35.3,51,12.5,195,47.8,2523
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",06,"Math",414,413,99.8,413,143,34.6,165,40.0,72,17.4,33,8.0,105,25.4,2499
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"ELA",57,56,98.2,56,"*","*","*","*",16,28.6,26,46.4,42,75.0,2475
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",03,"Math",57,56,98.2,56,"*","*",22,39.3,21,37.5,"*","*","*","*",2452
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",04,"ELA",72,72,100.0,72,9,12.5,12,16.7,26,36.1,25,34.7,51,70.8,2504
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",04,"Math",72,72,100.0,72,11,15.3,33,45.8,20,27.8,8,11.1,28,38.9,2474
"West Haven School District","=""1560011""","Forest School","=""1560311""",03,"ELA",82,81,98.8,81,23,28.4,18,22.2,21,25.9,19,23.5,40,49.4,2423
"West Haven School District","=""1560011""","Forest School","=""1560311""",03,"Math",82,82,100.0,81,24,29.6,24,29.6,27,33.3,6,7.4,33,40.7,2416
"West Haven School District","=""1560011""","Forest School","=""1560311""",04,"ELA",90,90,100.0,90,26,28.9,19,21.1,29,32.2,16,17.8,45,50.0,2465
"West Haven School District","=""1560011""","Forest School","=""1560311""",04,"Math",90,90,100.0,90,24,26.7,41,45.6,"*","*","*","*",25,27.8,2449
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",07,"ELA",437,429,98.2,429,111,25.9,121,28.2,146,34.0,51,11.9,197,45.9,2540
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",07,"Math",436,432,99.1,431,186,43.2,144,33.4,77,17.9,24,5.6,101,23.4,2498
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",08,"ELA",437,432,98.9,432,95,22.0,139,32.2,150,34.7,48,11.1,198,45.8,2556
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",08,"Math",437,432,98.9,432,218,50.5,118,27.3,65,15.0,31,7.2,96,22.2,2501
"West Haven School District","=""1560011""","PACE","=""1560211""",08,"ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""",08,"Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""",11,"ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","PACE","=""1560211""",11,"Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",03,"ELA",92,89,96.7,89,30,33.7,27,30.3,22,24.7,10,11.2,32,36.0,2400
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",03,"Math",92,91,98.9,91,38,41.8,31,34.1,"*","*","*","*",22,24.2,2395
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",04,"ELA",91,90,98.9,90,34,37.8,25,27.8,24,26.7,7,7.8,31,34.4,2443
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",04,"Math",91,91,100.0,91,40,44.0,35,38.5,"*","*","*","*",16,17.6,2426
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",03,"ELA",87,86,98.9,86,21,24.4,24,27.9,23,26.7,18,20.9,41,47.7,2423
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",03,"Math",87,86,98.9,86,21,24.4,26,30.2,33,38.4,6,7.0,39,45.3,2416
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",04,"ELA",97,95,97.9,95,25,26.3,21,22.1,24,25.3,25,26.3,49,51.6,2476
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",04,"Math",97,95,97.9,95,12,12.6,45,47.4,27,28.4,11,11.6,38,40.0,2473
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",08,"ELA","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",08,"Math","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",11,"ELA",368,349,94.8,349,139,39.8,101,28.9,94,26.9,15,4.3,109,31.2,2524
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",11,"Math",369,335,90.8,335,267,79.7,48,14.3,"*","*","*","*",20,6.0,2465
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",03,"ELA","*","*","*","*","*","*","*","*",13,28.3,17,37.0,30,65.2,"*"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",03,"Math","*","*","*","*","*","*",17,37.0,14,30.4,"*","*","*","*","*"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",04,"ELA",62,62,100.0,62,"*","*","*","*",19,30.6,28,45.2,47,75.8,2519
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",04,"Math",62,62,100.0,62,"*","*",25,40.3,25,40.3,"*","*","*","*",2497
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",11,"ELA",60,0,0.0,0,"*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",11,"Math",60,0,0.0,0,"*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",05,"ELA",61,61,100.0,61,"*","*","*","*",26,42.6,27,44.3,53,86.9,2575
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",05,"Math",61,61,100.0,61,7,11.5,20,32.8,18,29.5,16,26.2,34,55.7,2536
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",06,"ELA",54,53,98.1,53,"*","*","*","*",22,41.5,25,47.2,47,88.7,2602
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",06,"Math",54,54,100.0,54,7,13.0,16,29.6,18,33.3,13,24.1,31,57.4,2558
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",07,"ELA",54,53,98.1,53,"*","*","*","*",17,32.1,25,47.2,42,79.2,2634
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",07,"Math",54,53,98.1,53,"*","*","*","*",18,34.0,23,43.4,41,77.4,2619
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",08,"ELA",60,60,100.0,60,"*","*","*","*",27,45.0,25,41.7,52,86.7,2650
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",08,"Math",60,60,100.0,60,"*","*","*","*",19,31.7,27,45.0,46,76.7,2643
"Weston School District","=""1570011""","Weston High School","=""1576111""",11,"ELA",203,117,57.6,115,9,7.8,18,15.7,40,34.8,48,41.7,88,76.5,2648
"Weston School District","=""1570011""","Weston High School","=""1576111""",11,"Math",203,116,57.1,115,12,10.4,25,21.7,32,27.8,46,40.0,78,67.8,2672
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",03,"ELA",182,176,96.7,175,12,6.9,30,17.1,62,35.4,71,40.6,133,76.0,2472
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",03,"Math",182,175,96.2,175,"*","*","*","*",79,45.1,64,36.6,143,81.7,2482
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",04,"ELA",178,176,98.9,175,10,5.7,21,12.0,53,30.3,91,52.0,144,82.3,2535
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",04,"Math",178,175,98.3,175,8,4.6,40,22.9,62,35.4,65,37.1,127,72.6,2524
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",05,"ELA",182,182,100.0,182,9,4.9,17,9.3,73,40.1,83,45.6,156,85.7,2568
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",05,"Math",182,182,100.0,182,12,6.6,44,24.2,50,27.5,76,41.8,126,69.2,2558
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",06,"ELA",204,202,99.0,202,10,5.0,36,17.8,88,43.6,68,33.7,156,77.2,2580
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",06,"Math",205,203,99.0,203,19,9.4,52,25.6,61,30.0,71,35.0,132,65.0,2575
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",07,"ELA",188,184,97.9,184,8,4.3,32,17.4,87,47.3,57,31.0,144,78.3,2606
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",07,"Math",188,184,97.9,184,12,6.5,33,17.9,59,32.1,80,43.5,139,75.5,2614
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",08,"ELA",210,201,95.7,201,19,9.5,36,17.9,93,46.3,53,26.4,146,72.6,2610
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",08,"Math",210,201,95.7,200,35,17.5,46,23.0,55,27.5,64,32.0,119,59.5,2601
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",06,"ELA",280,272,97.1,272,10,3.7,36,13.2,111,40.8,115,42.3,226,83.1,2596
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",06,"Math",280,272,97.1,272,17,6.3,68,25.0,77,28.3,110,40.4,187,68.8,2585
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",07,"ELA",274,270,98.5,270,6,2.2,20,7.4,133,49.3,111,41.1,244,90.4,2628
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",07,"Math",274,270,98.5,270,25,9.3,36,13.3,82,30.4,127,47.0,209,77.4,2613
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",08,"ELA",297,290,97.6,290,9,3.1,37,12.8,137,47.2,107,36.9,244,84.1,2637
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",08,"Math",297,289,97.3,289,48,16.6,58,20.1,61,21.1,122,42.2,183,63.3,2618
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",03,"ELA",67,61,91.0,61,0,0.0,10,16.4,15,24.6,36,59.0,51,83.6,2501
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",03,"Math",67,62,92.5,62,"*","*","*","*",27,43.5,21,33.9,48,77.4,2473
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",04,"ELA",87,87,100.0,87,"*","*","*","*",16,18.4,61,70.1,77,88.5,2559
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",04,"Math",87,87,100.0,87,"*","*","*","*",29,33.3,45,51.7,74,85.1,2547
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",05,"ELA",87,87,100.0,87,"*","*","*","*",19,21.8,58,66.7,77,88.5,2599
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",05,"Math",87,87,100.0,87,"*","*",19,21.8,"*","*",47,54.0,"*","*",2575
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",06,"ELA",186,185,99.5,185,9,4.9,24,13.0,96,51.9,56,30.3,152,82.2,2586
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",06,"Math",186,184,98.9,184,12,6.5,57,31.0,51,27.7,64,34.8,115,62.5,2577
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",07,"ELA",170,169,99.4,169,"*","*","*","*",81,47.9,71,42.0,152,89.9,2633
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",07,"Math",170,169,99.4,169,10,5.9,36,21.3,58,34.3,65,38.5,123,72.8,2611
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",08,"ELA",192,187,97.4,187,8,4.3,16,8.6,84,44.9,79,42.2,163,87.2,2647
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",08,"Math",192,188,97.9,188,31,16.5,30,16.0,31,16.5,96,51.1,127,67.6,2631
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",03,"ELA",78,72,92.3,72,"*","*","*","*",12,16.7,55,76.4,67,93.1,2518
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",03,"Math",78,72,92.3,72,"*","*","*","*",27,37.5,34,47.2,61,84.7,2495
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",04,"ELA",81,78,96.3,78,"*","*","*","*",7,9.0,65,83.3,72,92.3,2578
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",04,"Math",81,80,98.8,80,"*","*","*","*",17,21.3,51,63.8,68,85.0,2556
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",05,"ELA",87,86,98.9,86,6,7.0,9,10.5,24,27.9,47,54.7,71,82.6,2582
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",05,"Math",87,86,98.9,86,11,12.8,15,17.4,23,26.7,37,43.0,60,69.8,2559
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",03,"ELA",91,91,100.0,91,"*","*","*","*",14,15.4,64,70.3,78,85.7,2507
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",03,"Math",91,90,98.9,90,7,7.8,13,14.4,28,31.1,42,46.7,70,77.8,2485
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",04,"ELA",83,82,98.8,82,"*","*","*","*",17,20.7,44,53.7,61,74.4,2530
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",04,"Math",83,83,100.0,83,"*","*","*","*",34,41.0,29,34.9,63,75.9,2525
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",05,"ELA",79,78,98.7,78,"*","*","*","*",31,39.7,39,50.0,70,89.7,2580
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",05,"Math",79,78,98.7,78,6,7.7,17,21.8,23,29.5,32,41.0,55,70.5,2561
"Westport School District","=""1580011""","Long Lots School","=""1580711""",03,"ELA",90,84,93.3,84,"*","*","*","*",18,21.4,55,65.5,73,86.9,2512
"Westport School District","=""1580011""","Long Lots School","=""1580711""",03,"Math",90,86,95.6,86,"*","*","*","*",34,39.5,41,47.7,75,87.2,2496
"Westport School District","=""1580011""","Long Lots School","=""1580711""",04,"ELA",112,111,99.1,111,"*","*","*","*",28,25.2,66,59.5,94,84.7,2548
"Westport School District","=""1580011""","Long Lots School","=""1580711""",04,"Math",112,111,99.1,111,"*","*","*","*",32,28.8,55,49.5,87,78.4,2542
"Westport School District","=""1580011""","Long Lots School","=""1580711""",05,"ELA",104,102,98.1,102,"*","*","*","*",43,42.2,50,49.0,93,91.2,2580
"Westport School District","=""1580011""","Long Lots School","=""1580711""",05,"Math",104,103,99.0,103,9,8.7,19,18.4,23,22.3,52,50.5,75,72.8,2565
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",03,"ELA",86,82,95.3,82,"*","*","*","*",16,19.5,50,61.0,66,80.5,2500
