"Student Counts by School and Grade"
"All Districts, All Schools"
"2007-08"

"",,,,"Grade",,,,,,,,,,,,,,
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""",0,0,0,0,0,0,0,0,0,0,152,144,165,126,587
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""",0,0,0,0,0,0,0,0,0,0,192,182,168,162,704
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""",0,0,0,0,0,0,0,0,0,0,145,126,100,112,483
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",0,0,0,0,0,0,0,0,0,0,655,682,570,542,2449
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,0,0,0,0,0,0,0,0,0,149,125,153,135,562
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,0,0,0,0,0,0,0,0,0,230,242,250,241,963
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",0,0,0,0,0,0,0,0,0,0,296,290,293,305,1184
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,0,0,0,0,0,0,0,0,0,25,33,40,33,131
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,0,0,0,0,0,0,0,0,87,119,107,95,408
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,0,0,0,0,0,0,0,0,0,302,284,293,274,1153
"Explorations District","=""2720013""","Explorations","=""2726113""",0,0,0,0,0,0,0,0,0,0,0,26,28,32,86
"Department of Mental Health and Addiction Services","=""3370015""","Cedarcrest Regional Hosp - Blue Hills Hosp. Substance Ab","=""3370315""",0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Department of Mental Health and Addiction Services","=""3370015""","Connecticut Mental Health Center","=""3370415""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Connecticut Valley Hospital","=""3370215""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Greater Bridgeport Community Mental Health Center","=""3370515""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"

