"Chronic Absenteeism, Trend"
"All Districts, All Schools, All Students"

"",,,,"% Chronically Absent",,,,
"West Hartford School District","=""1550011""","Smith School","=""1551711""",6.5,8.1,4.5,6.8,8.5
"West Hartford School District","=""1550011""","Achieve","=""1559111""","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","N/A","N/A","N/A",29.4,42.9
"West Hartford School District","=""1550011""","Aiken School","=""1551611""",2.9,2.8,4.6,3.7,2.3
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",2.7,6.9,7.0,5.1,1.7
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""",5.1,3.8,4.6,1.9,1.9
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",3.1,2.0,3.3,2.6,"*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",4.6,3.8,4.6,5.0,4.3
"West Hartford School District","=""1550011""","Conard High School","=""1556111""",7.3,7.1,5.5,6.1,5.8
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",2.3,1.8,3.5,2.6,1.8
"West Hartford School District","=""1550011""","Hall High School","=""1556211""",6.3,7.0,4.4,5.4,6.1
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""",6.4,6.3,4.5,4.2,4.1
"West Hartford School District","=""1550011""","Morley School","=""1550911""",3.7,3.6,3.4,2.1,4.1
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",3.0,4.0,3.5,3.8,2.0
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","*",46.7,66.7,50.0,"N/A"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""",6.7,8.2,6.1,6.7,6.1
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","N/A","N/A","N/A","N/A",68.8
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","*","*","*","*","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""",7.3,7.4,6.1,6.0,8.1
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""",5.3,5.1,4.8,5.9,7.9
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""",4.7,4.2,4.9,4.7,3.8
"West Haven School District","=""1560011""","Washington School","=""1561211""",8.9,19.0,14.1,16.8,11.2
"West Haven School District","=""1560011""","Life Skills","=""1560111""","N/A","N/A","*","*","*"
"West Haven School District","=""1560011""","ASD Lab","=""1561111""","N/A","N/A","N/A","N/A","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""",6.8,14.2,15.9,11.7,10.9
"West Haven School District","=""1560011""","Blended","=""1560711""","N/A","N/A","N/A","N/A",14.9
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","N/A","N/A","N/A","N/A",64.0
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""",13.1,13.4,13.2,14.6,11.0
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""",10.4,15.9,11.0,5.4,2.5
"West Haven School District","=""1560011""","Forest School","=""1560311""",7.3,13.1,12.0,13.3,7.8
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""",23.3,27.1,18.4,22.3,14.3
"West Haven School District","=""1560011""","PACE","=""1560211""","N/A","N/A","N/A",70.3,64.3
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""",12.2,16.3,13.8,13.1,8.5
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""",4.7,9.6,8.2,10.5,8.4
"West Haven School District","=""1560011""","West Haven High School","=""1566111""",19.5,15.4,16.9,17.9,11.1
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""",2.7,4.0,4.2,4.5,3.1
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""",7.5,8.9,6.8,4.7,7.7
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""",4.9,7.8,2.3,"*","*"
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""",6.3,7.3,5.5,4.3,3.7
"Weston School District","=""1570011""","Weston High School","=""1576111""",18.5,8.0,3.4,5.2,5.3
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",6.2,5.6,5.4,4.2,3.0
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",10.2,8.5,8.2,8.9,3.6
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",3.4,4.3,4.9,2.5,4.2
"Westport School District","=""1580011""","CES Segregated","=""1580111""","N/A","N/A","N/A","N/A","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",1.9,3.3,2.0,"*","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",2.6,4.3,4.5,2.7,3.5
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",2.4,2.4,3.2,1.5,4.1
"Westport School District","=""1580011""","Green's Farms Segregated","=""1580211""","N/A","N/A","N/A","N/A","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""","*",1.8,1.6,2.4,2.0
"Westport School District","=""1580011""","King's Highway Segregated","=""1580611""","N/A","N/A","N/A","N/A","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",2.0,3.4,4.8,1.4,"*"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","*","*",1.1,1.3,1.5
"Westport School District","=""1580011""","Staples High School","=""1586111""",1.8,1.3,1.7,1.4,2.0
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",3.9,4.6,2.2,2.6,2.5
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",4.8,5.8,2.0,4.1,1.8
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","*",2.0,1.4,2.4,2.1
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",2.3,3.8,"*",2.3,2.3
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",3.1,5.2,"*","*","*"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",6.7,8.4,3.5,3.8,3.3
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",6.6,17.7,8.8,6.0,5.7
"Willington School District","=""1600011""","Center School","=""1600111""",5.4,"*","*",6.2,"*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",4.3,5.3,4.9,"*",7.4
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",6.6,3.5,3.3,1.7,2.2
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",3.5,2.1,1.4,1.8,1.3
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",2.6,3.0,3.3,3.8,1.8
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",41.0,48.2,37.2,7.2,9.1
"Wilton School District","=""1610011""","Wilton-Westport Evening School","=""1610111""","N/A","N/A","N/A","*","*"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""",14.7,7.9,10.6,12.1,12.2
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",8.6,5.7,4.5,2.8,3.9
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",10.6,"*",5.4,5.7,4.1
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","N/A","*","*","*","N/A"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","N/A","N/A","*",5.5,4.8
"Windham School District","=""1630011""","Natchaug School","=""1630111""",22.1,22.4,20.8,7.9,13.8
"Windham School District","=""1630011""","North Windham ASD Program","=""1630811""","N/A","N/A","N/A","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""",9.2,10.7,9.5,12.0,10.2
"Windham School District","=""1630011""","Partial Day Program","=""1638411""","*","N/A","N/A","N/A","N/A"
"Windham School District","=""1630011""","Sweeney Medically Fragile Program","=""1630911""","N/A","N/A","N/A","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""",10.3,18.5,18.3,13.5,14.5
"Windham School District","=""1630011""","Windham Center School","=""1630511""",11.8,10.6,11.8,17.9,17.7
"Windham School District","=""1630011""","Windham High School","=""1636111""",32.9,30.3,33.2,23.8,31.8
"Windham School District","=""1630011""","Windham Middle School","=""1635111""",15.0,15.8,17.8,19.9,16.4
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""",7.9,10.3,7.0,10.5,8.4
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","N/A","N/A","N/A",55.2,71.8
"Windsor Locks School District","=""1650011""","RISE Transition Academy","=""1650211""","N/A","N/A","N/A","*","*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""",5.1,6.1,5.0,5.8,6.1
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""",17.7,14.7,16.5,19.9,15.6
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""",11.1,7.9,9.4,11.0,10.7
"Windsor School District","=""1640011""","Clover Street School","=""1640111""",2.7,4.7,"*",5.2,3.4
"Windsor School District","=""1640011""","Community Based Transition Academy","=""1640211""","N/A","N/A","N/A","*","*"
"Windsor School District","=""1640011""","Expulsion","=""1640411""","N/A","N/A","N/A","*","*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","*","*",5.9,4.3,4.0
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""",4.0,8.5,5.2,7.3,4.4
"Windsor School District","=""1640011""","Plato Credit Recovery","=""1640611""","N/A","N/A","N/A","N/A","*"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""",7.0,8.0,7.2,8.4,10.0
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""",9.7,"N/A","N/A","N/A","N/A"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""",6.4,7.0,7.7,6.9,8.2
"Windsor School District","=""1640011""","Spark","=""1640311""","N/A","N/A","N/A","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""",12.4,13.9,18.7,9.7,12.2
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""","N/A","N/A","N/A","*","*"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""",3.0,4.4,"*",3.0,"*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""",1.8,4.0,"*",1.9,"*"
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","N/A","N/A","N/A","*","*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""",2.6,2.7,2.0,1.6,1.3
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""",1.8,1.5,"*","*",1.8
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""",5.6,3.4,6.6,8.0,6.2
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""",3.4,"N/A","N/A","N/A","N/A"
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""","*","N/A","N/A","N/A","N/A"
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","N/A","*","*","*",4.7
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",6.0,6.2,6.4,7.9,6.3
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""",5.9,5.5,5.3,5.5,2.7
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""",3.1,4.3,"*","*",1.6

