"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Math","Y",475,475,100.0,475,298,62.7,135,28.4,32,6.7,10,2.1,42,8.8
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","ELA","Y",132,132,100.0,132,81,61.4,31,23.5,"*","*","*","*",20,15.2
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Math","Y",132,132,100.0,132,73,55.3,45,34.1,"*","*","*","*",14,10.6
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","ELA","Y",152,151,99.3,151,79,52.3,44,29.1,"*","*","*","*",28,18.5
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Math","Y",152,151,99.3,151,100,66.2,40,26.5,"*","*","*","*",11,7.3
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","ELA","Y",268,268,100.0,268,47,17.5,74,27.6,97,36.2,50,18.7,147,54.9
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Math","Y",268,268,100.0,268,116,43.3,99,36.9,46,17.2,7,2.6,53,19.8
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","ELA","Y",242,234,96.7,230,95,41.3,69,30.0,53,23.0,13,5.7,66,28.7
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Math","Y",241,226,93.8,226,137,60.6,64,28.3,"*","*","*","*",25,11.1
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","ELA","Y",274,272,99.3,272,84,30.9,84,30.9,74,27.2,30,11.0,104,38.2
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Math","Y",274,272,99.3,272,118,43.4,100,36.8,40,14.7,14,5.1,54,19.9
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","ELA","Y",360,360,100.0,360,192,53.3,99,27.5,57,15.8,12,3.3,69,19.2
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Math","Y",359,359,100.0,359,234,65.2,93,25.9,"*","*","*","*",32,8.9
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","ELA","Y",619,619,100.0,619,511,82.6,75,12.1,"*","*","*","*",33,5.3
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Math","Y",619,618,99.8,618,551,89.2,56,9.1,"*","*","*","*",11,1.8
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","ELA","Y",295,294,99.7,291,115,39.5,80,27.5,68,23.4,28,9.6,96,33.0
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","Math","Y",295,294,99.7,292,168,57.5,75,25.7,36,12.3,13,4.5,49,16.8
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","ELA","Y",295,290,98.3,290,22,7.6,77,26.6,125,43.1,66,22.8,191,65.9
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Math","Y",295,290,98.3,290,43,14.8,101,34.8,104,35.9,42,14.5,146,50.3
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","ELA","Y",261,261,100.0,261,48,18.4,71,27.2,98,37.5,44,16.9,142,54.4
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","Math","Y",261,261,100.0,261,74,28.4,121,46.4,48,18.4,18,6.9,66,25.3
"Bridgeport School District","=""0150011""","Read School","=""0152511""","ELA","Y",538,537,99.8,537,321,59.8,121,22.5,75,14.0,20,3.7,95,17.7
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Math","Y",539,538,99.8,538,372,69.1,122,22.7,32,5.9,12,2.2,44,8.2
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","ELA","Y",328,326,99.4,326,248,76.1,51,15.6,19,5.8,8,2.5,27,8.3
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Math","Y",328,326,99.4,326,274,84.0,41,12.6,11,3.4,0,0.0,11,3.4
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","ELA","Y",305,304,99.7,303,175,57.8,84,27.7,35,11.6,9,3.0,44,14.5
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Math","Y",305,302,99.0,301,223,74.1,66,21.9,"*","*","*","*",12,4.0
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","ELA","Y",443,443,100.0,443,129,29.1,121,27.3,134,30.2,59,13.3,193,43.6
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Math","Y",443,443,100.0,443,234,52.8,127,28.7,61,13.8,21,4.7,82,18.5
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","ELA","Y",351,349,99.4,349,141,40.4,105,30.1,79,22.6,24,6.9,103,29.5
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","ELA","N",348,348,100.0,348,26,7.5,75,21.6,170,48.9,77,22.1,247,71.0
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Math","Y",351,349,99.4,349,180,51.6,107,30.7,46,13.2,16,4.6,62,17.8
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Math","N",348,348,100.0,348,50,14.4,118,33.9,96,27.6,84,24.1,180,51.7
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","ELA","Y",66,66,100.0,66,30,45.5,15,22.7,17,25.8,"*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","ELA","N",109,108,99.1,108,"*","*",17,15.7,28,25.9,"*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Math","Y",66,66,100.0,66,24,36.4,26,39.4,11,16.7,"*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Math","N",109,108,99.1,108,9,8.3,31,28.7,34,31.5,"*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","ELA","Y",109,108,99.1,108,31,28.7,31,28.7,33,30.6,13,12.0,46,42.6
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","ELA","N",69,69,100.0,69,11,15.9,12,17.4,18,26.1,28,40.6,46,66.7
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Math","Y",109,108,99.1,108,33,30.6,43,39.8,22,20.4,10,9.3,32,29.6
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Math","N",69,69,100.0,69,9,13.0,24,34.8,21,30.4,15,21.7,36,52.2
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","ELA","Y",344,344,100.0,344,121,35.2,90,26.2,101,29.4,32,9.3,133,38.7
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","ELA","N",236,236,100.0,236,28,11.9,56,23.7,93,39.4,59,25.0,152,64.4
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Math","Y",345,345,100.0,345,149,43.2,109,31.6,55,15.9,32,9.3,87,25.2
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Math","N",236,236,100.0,236,43,18.2,77,32.6,77,32.6,39,16.5,116,49.2
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","ELA","Y",88,88,100.0,88,35,39.8,20,22.7,17,19.3,16,18.2,33,37.5
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","ELA","N",115,115,100.0,115,7,6.1,17,14.8,28,24.3,63,54.8,91,79.1
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Math","Y",88,88,100.0,88,34,38.6,24,27.3,16,18.2,14,15.9,30,34.1
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Math","N",115,115,100.0,115,7,6.1,21,18.3,39,33.9,48,41.7,87,75.7
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","ELA","Y",91,91,100.0,91,24,26.4,24,26.4,28,30.8,15,16.5,43,47.3
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","ELA","N",88,88,100.0,88,8,9.1,18,20.5,30,34.1,32,36.4,62,70.5
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Math","Y",92,91,98.9,91,27,29.7,37,40.7,21,23.1,6,6.6,27,29.7
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Math","N",88,88,100.0,88,10,11.4,27,30.7,27,30.7,24,27.3,51,58.0
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","ELA","Y",174,174,100.0,174,39,22.4,50,28.7,66,37.9,19,10.9,85,48.9
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","ELA","N",237,236,99.6,236,13,5.5,48,20.3,113,47.9,62,26.3,175,74.2
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Math","Y",174,174,100.0,174,68,39.1,63,36.2,31,17.8,12,6.9,43,24.7
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Math","N",237,236,99.6,236,18,7.6,82,34.7,80,33.9,56,23.7,136,57.6
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""","ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""","Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","ELA","Y",108,108,100.0,108,"*","*",26,24.1,37,34.3,"*","*","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","ELA","N",103,103,100.0,103,"*","*","*","*",39,37.9,40,38.8,79,76.7
"Bristol School District","=""0170011""","South Side School","=""0171111""","Math","Y",108,108,100.0,108,40,37.0,40,37.0,20,18.5,8,7.4,28,25.9
"Bristol School District","=""0170011""","South Side School","=""0171111""","Math","N",103,103,100.0,103,12,11.7,25,24.3,41,39.8,25,24.3,66,64.1
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","ELA","Y",138,137,99.3,137,40,29.2,41,29.9,36,26.3,20,14.6,56,40.9
"Bristol School District","=""0170011""","Stafford School","=""0171211""","ELA","N",87,87,100.0,87,11,12.6,11,12.6,29,33.3,36,41.4,65,74.7
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Math","Y",138,137,99.3,137,47,34.3,54,39.4,27,19.7,9,6.6,36,26.3
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Math","N",87,87,100.0,87,9,10.3,26,29.9,30,34.5,22,25.3,52,59.8
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","ELA","Y",396,393,99.2,393,134,34.1,110,28.0,110,28.0,39,9.9,149,37.9
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","ELA","N",227,225,99.1,225,11,4.9,46,20.4,99,44.0,69,30.7,168,74.7
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Math","Y",396,393,99.2,393,167,42.5,149,37.9,64,16.3,13,3.3,77,19.6
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Math","N",227,225,99.1,225,29,12.9,69,30.7,85,37.8,42,18.7,127,56.4
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","ELA","Y",84,77,91.7,77,33,42.9,19,24.7,12,15.6,13,16.9,25,32.5
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","ELA","N",327,316,96.6,316,19,6.0,56,17.7,96,30.4,145,45.9,241,76.3
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Math","Y",84,77,91.7,77,20,26.0,29,37.7,19,24.7,9,11.7,28,36.4
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Math","N",327,315,96.3,315,13,4.1,72,22.9,134,42.5,96,30.5,230,73.0
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","ELA","Y",176,152,86.4,152,53,34.9,42,27.6,40,26.3,17,11.2,57,37.5
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","ELA","N",679,649,95.6,649,29,4.5,124,19.1,267,41.1,229,35.3,496,76.4
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Math","Y",176,151,85.8,151,58,38.4,49,32.5,27,17.9,17,11.3,44,29.1
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Math","N",679,646,95.1,646,43,6.7,169,26.2,225,34.8,209,32.4,434,67.2
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","ELA","Y",59,59,100.0,59,21,35.6,14,23.7,10,16.9,14,23.7,24,40.7
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","ELA","N",87,87,100.0,87,7,8.0,11,12.6,19,21.8,50,57.5,69,79.3
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Math","Y",59,59,100.0,59,14,23.7,32,54.2,"*","*","*","*",13,22.0
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Math","N",87,87,100.0,87,"*","*",23,26.4,34,39.1,"*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","ELA","Y",122,119,97.5,119,20,16.8,38,31.9,44,37.0,17,14.3,61,51.3
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","ELA","N",249,249,100.0,249,11,4.4,34,13.7,118,47.4,86,34.5,204,81.9
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Math","Y",122,118,96.7,118,49,41.5,47,39.8,"*","*","*","*",22,18.6
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Math","N",249,249,100.0,249,"*","*",107,43.0,66,26.5,"*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","ELA","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","ELA","N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Math","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Math","N",42,40,95.2,40,"*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","ELA","Y",24,23,95.8,23,"*","*",8,34.8,6,26.1,"*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","ELA","N",56,56,100.0,56,"*","*",14,25.0,16,28.6,"*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Math","Y",24,23,95.8,23,7,30.4,"*","*",6,26.1,"*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Math","N",56,56,100.0,56,"*","*",19,33.9,21,37.5,"*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","ELA","Y",82,81,98.8,81,20,24.7,24,29.6,24,29.6,13,16.0,37,45.7
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","ELA","N",145,143,98.6,143,16,11.2,40,28.0,59,41.3,28,19.6,87,60.8
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Math","Y",82,81,98.8,81,30,37.0,32,39.5,13,16.0,6,7.4,19,23.5
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Math","N",145,143,98.6,143,27,18.9,59,41.3,42,29.4,15,10.5,57,39.9
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","ELA","Y",77,76,98.7,76,26,34.2,21,27.6,18,23.7,11,14.5,29,38.2
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","ELA","N",315,314,99.7,314,11,3.5,36,11.5,113,36.0,154,49.0,267,85.0
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Math","Y",77,76,98.7,76,32,42.1,24,31.6,11,14.5,9,11.8,20,26.3
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","Math","N",315,314,99.7,314,13,4.1,66,21.0,108,34.4,127,40.4,235,74.8
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","ELA","Y",63,63,100.0,63,"*","*",22,34.9,23,36.5,"*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","ELA","N",219,216,98.6,216,"*","*",38,17.6,88,40.7,"*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Math","Y",63,63,100.0,63,20,31.7,27,42.9,"*","*","*","*",16,25.4
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Math","N",219,216,98.6,216,"*","*",41,19.0,77,35.6,"*","*","*","*"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","ELA","Y",21,20,95.2,20,"*","*","*","*",6,30.0,"*","*","*","*"
"Canton School District","=""0230011""","Cherry Brook Primary School","=""0230211""","ELA","N",96,94,97.9,94,"*","*","*","*",31,33.0,"*","*","*","*"
