"Student Counts by School and Grade"
"All Districts, All Schools"
"2011-12"

"",,,,"Grade",,,,,,,,,,,,,,
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""",0,0,0,0,0,0,0,0,0,0,0,"*","*",10,20
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,0,0,0,0,0,0,0,0,0,0,"*","*",16,24
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""",0,0,0,0,0,0,0,0,0,0,0,0,"*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,0,0,0,0,0,0,0,0,0,59,42,41,23,165
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""",0,0,0,0,0,0,0,0,0,0,218,200,178,159,755
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""",0,0,0,0,0,0,0,0,0,0,242,223,209,200,874
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""",0,0,0,0,0,0,0,0,0,0,183,168,140,127,618
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""",0,0,0,0,0,0,0,0,0,0,149,138,117,117,521
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""",0,0,0,0,0,0,0,0,0,0,126,141,153,149,569
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""",0,0,0,0,0,0,0,0,0,0,152,134,129,131,546
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""",0,0,0,0,0,0,0,0,0,0,189,195,186,202,772
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""",0,0,0,0,0,0,0,0,0,0,167,122,123,128,540
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""",0,0,0,0,0,0,0,0,0,0,165,162,152,159,638
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""",0,0,0,0,0,0,0,0,0,0,180,172,178,143,673
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""",0,0,0,0,0,0,0,0,0,0,170,174,161,151,656
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""",0,0,0,0,0,0,0,0,0,0,172,161,172,164,669
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""",0,0,0,0,0,0,0,0,0,0,230,229,212,214,885
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""",0,0,0,0,0,0,0,0,0,0,165,165,151,126,607
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""",0,0,0,0,0,0,0,0,0,0,189,203,196,173,761
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""",0,0,0,0,0,0,0,0,0,0,149,151,137,135,572
"Explorations District","=""2720013""","Explorations","=""2726113""",0,0,0,0,0,0,0,0,0,0,"*","*",30,23,74
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",0,0,0,0,0,0,0,0,0,0,592,625,529,569,2315
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,0,0,0,0,0,0,0,0,0,92,122,111,138,463
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,0,0,0,0,0,0,0,0,0,265,249,249,243,1006
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",0,0,0,0,0,0,0,0,0,0,304,288,306,327,1225
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,0,0,0,0,0,0,0,0,0,27,38,34,39,138
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,0,0,0,0,0,0,0,0,0,266,263,287,282,1098
"Department of Mental Health and Addiction Services","=""3370015""","Connecticut Valley Hospital","=""3370215""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*","*"

