"Student Counts by School and Grade"
"All Districts, All Schools"
"2008-09"

"",,,,"Grade",,,,,,,,,,,,,,
"Unified School District #1","=""3360015""","Webster Correctional Institution","=""3361415""",0,0,0,0,0,0,0,0,0,0,0,"*","*",8,17
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""",0,0,0,0,0,0,0,0,0,0,0,6,9,8,23
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""",0,0,0,0,0,0,0,0,0,0,54,48,20,33,155
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""",0,0,0,0,0,0,0,0,0,0,200,163,145,107,615
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""",0,0,0,0,0,0,0,0,0,0,251,216,218,190,875
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""",0,0,0,0,0,0,0,0,0,0,170,130,95,96,491
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""",0,0,0,0,0,0,0,0,0,0,163,147,97,117,524
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""",0,0,0,0,0,0,0,0,0,0,191,130,144,153,618
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""",0,0,0,0,0,0,0,0,0,0,153,130,119,118,520
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""",0,0,0,0,0,0,0,0,0,0,224,192,172,139,727
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""",0,0,0,0,0,0,0,0,0,0,171,143,136,118,568
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""",0,0,0,0,0,0,0,0,0,0,179,164,131,104,578
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""",0,0,0,0,0,0,0,0,0,0,175,153,135,134,597
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""",0,0,0,0,0,0,0,0,0,0,66,56,58,45,225
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""",0,0,0,0,0,0,0,0,0,0,171,119,103,80,473
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""",0,0,0,0,0,0,0,0,0,0,196,204,193,148,741
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""",0,0,0,0,0,0,0,0,0,0,247,212,219,206,884
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""",0,0,0,0,0,0,0,0,0,0,152,152,134,145,583
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""",0,0,0,0,0,0,0,0,0,0,202,179,176,159,716
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""",0,0,0,0,0,0,0,0,0,0,168,136,121,97,522
"Department of Mental Health and Addiction Services","=""3370015""","Connecticut Valley Hospital","=""3370215""",0,0,0,0,0,0,0,0,0,0,"*",0,0,"*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Cedarcrest Regional Hosp - Blue Hills Hosp. Substance Ab","=""3370315""",0,0,0,0,0,0,0,0,0,0,0,0,"*","*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Greater Bridgeport Community Mental Health Center","=""3370515""",0,0,0,0,0,0,0,0,0,0,0,0,"*",0,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",0,0,0,0,0,0,0,0,0,0,720,653,585,530,2488
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",0,0,0,0,0,0,0,0,0,0,152,147,108,148,555
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",0,0,0,0,0,0,0,0,0,0,248,220,240,249,957
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""",0,0,0,0,0,0,0,0,0,0,304,284,276,306,1170
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",0,0,0,0,0,0,0,0,0,0,25,29,40,37,131
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""",0,0,0,0,0,0,0,0,0,0,100,81,125,94,400
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""",0,0,0,0,0,0,0,0,0,0,298,302,286,298,1184
"Explorations District","=""2720013""","Explorations","=""2726113""",0,0,0,0,0,0,0,0,0,0,0,19,32,34,85

