district_code,district_name,school_code,school,subject,school_level,mean,n,state_mean,state_n,year
0250011,Cheshire School District,0256111,Cheshire High School,Trigonometry/Algebra,Secondary,17,4,19,76.0,2014-15
0250011,Cheshire School District,0256111,Cheshire High School,U.S. History - Comprehensive,Secondary,22,14,20,882.0,2014-15
0250011,Cheshire School District,0256111,Cheshire High School,World Literature,Secondary,22,34,19,422.0,2014-15
0250011,Cheshire School District,0256111,Cheshire High School,World People Studies,Secondary,21,17,22,72.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,AP Biology,Secondary,24,1,17,212.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,AP Calculus AB,Secondary,15,2,17,206.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,AP Environmental Science,Secondary,18,2,17,110.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,AP European History,Secondary,8,1,16,82.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,AP Physics B,Secondary,13,1,19,143.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,AP U.S. Government and Politics,Secondary,16,3,20,125.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Algebra I,Secondary,19,5,19,1386.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Algebra II,Secondary,24,5,20,1597.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Biology,Secondary,21,6,20,1889.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Chemistry,Secondary,20,5,21,1368.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Chemistry - Other,Secondary,7,1,18,36.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Conceptual Chemistry,Secondary,15,1,20,71.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Contemporary World Issues,Secondary,22,4,19,123.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Earth and Space Science,Secondary,18,1,19,16.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,English as a Second Language,Secondary,6,3,16,146.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,English/Composition (juniors and seniors),Secondary,19,5,19,87.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,English/Language Arts I (9th grade),Secondary,13,10,19,1684.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,English/Language Arts II (10th grade),Secondary,18,7,20,1457.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,English/Language Arts III (11th grade),Secondary,16,8,20,902.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,English/Language Arts IV (12th grade),Secondary,14,1,20,627.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Geometry,Secondary,22,6,20,1660.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Humanities,Secondary,23,1,19,44.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Integrated Science,Secondary,16,8,19,587.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Law Studies,Secondary,18,1,17,89.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Literature of a Genre,Secondary,15,1,20,117.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Mathematics - Other,Secondary,10,1,16,140.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Philosophy,Secondary,19,2,18,30.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Physics,Secondary,39,1,20,581.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Pre-Algebra,Secondary,17,1,18,153.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Pre-Calculus,Secondary,17,4,20,867.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Probability and Statistics,Secondary,13,1,19,219.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Psychology,Secondary,14,2,21,309.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,Trigonometry,Secondary,25,1,18,84.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,U.S. History - Comprehensive,Secondary,17,8,20,882.0,2014-15
0270011,Clinton School District,0276111,The Morgan School,World History - Overview,Secondary,15,8,20,1125.0,2014-15
0280011,Colchester,0280511,Bacon Academy Alternative Education,Mathematics - Other,Secondary,6,1,16,140.0,2014-15
0280011,Colchester,0280511,Bacon Academy Alternative Education,U.S. History - Comprehensive,Secondary,6,1,20,882.0,2014-15
0280011,Colchester,0285111,William J. Johnston Middle School,Geometry,Secondary,8,1,20,1660.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP Biology,Secondary,15,1,17,212.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP Calculus AB,Secondary,21,2,17,206.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP Calculus BC,Secondary,10,1,17,73.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP Chemistry,Secondary,12,1,16,140.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP English Language and Composition,Secondary,15,4,19,310.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP English Literature and Composition,Secondary,15,5,17,272.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP Environmental Science,Secondary,12,1,17,110.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP Human Geography,Secondary,21,3,19,28.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP Physics B,Secondary,13,1,19,143.0,2014-15
0280011,Colchester,0286111,Bacon Academy,AP U.S. History,Secondary,23,1,18,270.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Algebra - Other,Secondary,12,3,16,48.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Algebra I - Part 2,Secondary,20,5,17,158.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Algebra II,Secondary,24,9,20,1597.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Biology,Secondary,21,9,20,1889.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Chemistry,Secondary,23,6,21,1368.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Contemporary U.S. Issues,Secondary,16,1,16,53.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Discrete Mathematics,Secondary,13,1,17,36.0,2014-15
0280011,Colchester,0286111,Bacon Academy,English/Language Arts I (9th grade),Secondary,20,11,19,1684.0,2014-15
0280011,Colchester,0286111,Bacon Academy,English/Language Arts II (10th grade),Secondary,22,9,20,1457.0,2014-15
0280011,Colchester,0286111,Bacon Academy,English/Language Arts III (11th grade),Secondary,21,7,20,902.0,2014-15
0280011,Colchester,0286111,Bacon Academy,English/Language Arts IV (12th grade),Secondary,19,7,20,627.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Geometry,Secondary,24,7,20,1660.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Informal Geometry,Secondary,11,4,17,204.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Integrated Science,Secondary,19,12,19,587.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Language Arts Laboratory,Secondary,6,1,16,426.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Mathematics - Other,Secondary,21,4,16,140.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Physics,Secondary,24,3,20,581.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Pre-Calculus,Secondary,18,5,20,867.0,2014-15
0280011,Colchester,0286111,Bacon Academy,"Science, Technology and Society",Secondary,29,2,18,33.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Trigonometry/Algebra,Secondary,11,1,19,76.0,2014-15
0280011,Colchester,0286111,Bacon Academy,U.S. History - Comprehensive,Secondary,30,6,20,882.0,2014-15
0280011,Colchester,0286111,Bacon Academy,Western Civilization,Secondary,21,3,19,141.0,2014-15
0280011,Colchester,0286111,Bacon Academy,World Area Studies,Secondary,32,3,19,376.0,2014-15
0280011,Colchester,0286111,Bacon Academy,World Geography,Secondary,20,11,20,96.0,2014-15
0320011,Coventry School District,0320111,Coventry Academy,General Math,Secondary,10,1,13,242.0,2014-15
0320011,Coventry School District,0320111,Coventry Academy,Literature of a Theme,Secondary,16,1,19,135.0,2014-15
0320011,Coventry School District,0320111,Coventry Academy,Physical Geography,Secondary,14,1,17,7.0,2014-15
0320011,Coventry School District,0320111,Coventry Academy,United States and World Affairs,Secondary,14,1,21,50.0,2014-15
0320011,Coventry School District,0325111,Capt. Nathan Hale School,Algebra I,Secondary,21,2,19,1386.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP Biology,Secondary,18,1,17,212.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP English Language and Composition,Secondary,15,2,19,310.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP English Literature and Composition,Secondary,12,2,17,272.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP Environmental Science,Secondary,10,1,17,110.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP European History,Secondary,7,1,16,82.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP Psychology,Secondary,22,2,21,275.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP Statistics,Secondary,9,1,19,180.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP U.S. History,Secondary,11,2,18,270.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,AP World History,Secondary,10,2,16,62.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Algebra I,Secondary,17,6,19,1386.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Algebra II,Secondary,19,8,20,1597.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,American Literature,Secondary,21,5,21,477.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Anatomy and Physiology,Secondary,20,4,19,291.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Assisted Reading,Secondary,7,2,10,140.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Biology,Secondary,29,5,20,1889.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Calculus,Secondary,18,1,19,185.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Chemistry,Secondary,20,4,21,1368.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Civics,Secondary,21,2,20,822.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Creative Writing,Secondary,11,1,19,145.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Discrete Mathematics,Secondary,15,1,17,36.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,English/Language Arts I (9th grade),Secondary,16,7,19,1684.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,English/Language Arts II (10th grade),Secondary,26,5,20,1457.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,General Applied Math,Secondary,23,1,13,69.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Genetics,Secondary,9,1,16,7.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Geometry,Secondary,16,7,20,1660.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Integrated Science,Secondary,16,7,19,587.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Literature of a Genre,Secondary,9,2,20,117.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Marine Science,Secondary,24,2,18,129.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Mathematics - Test Preparation,Secondary,9,4,17,29.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Particular Topics in Algebra,Secondary,7,2,11,42.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Particular Topics in Calculus,Secondary,18,1,16,5.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Particular Topics in Physics,Secondary,9,1,11,2.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Physics,Secondary,18,1,20,581.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Pre-Calculus,Secondary,20,2,20,867.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Psychology,Secondary,15,1,21,309.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Sociology,Secondary,14,2,20,136.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,Trigonometry,Secondary,16,1,18,84.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,U.S. History - Comprehensive,Secondary,20,5,20,882.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,United States and World Affairs,Secondary,33,3,21,50.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,World History - Overview,Secondary,23,5,20,1125.0,2014-15
0320011,Coventry School District,0326111,Coventry High School,World Literature,Secondary,16,5,19,422.0,2014-15
None,Cromwell,0330161,Adelbrook-The Learning Center of Cromwell,Integrated Science,Secondary,11,1,19,587.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP Biology,Secondary,15,2,17,212.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP Calculus AB,Secondary,20,1,17,206.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP Chemistry,Secondary,19,1,16,140.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP English Language and Composition,Secondary,13,3,19,310.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP English Literature and Composition,Secondary,10,2,17,272.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP Physics B,Secondary,10,1,19,143.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP Statistics,Secondary,23,1,19,180.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP U.S. Government and Politics,Secondary,11,2,20,125.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,AP U.S. History,Secondary,20,3,18,270.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,Algebra I,Secondary,17,5,19,1386.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,Algebra III,Secondary,24,6,20,76.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,Anatomy and Physiology,Secondary,14,2,19,291.0,2014-15
0330011,Cromwell,0336111,Cromwell High School,Biology,Secondary,20,6,20,1889.0,2014-15
