american_indian,american_indian_or_alaska_native,asian,black_not_of_hispanic_origin,black_or_african_american,district,district_code,hispanic_latino,hispanic_latino_of_any_race,native_hawaiian_or_other_pacific_islander,not_reported,school,school_code,total,two_or_more_races,white,white_not_of_hispanic_origin,year,tot_check,hispanic,other,black,oth_total,oth_tot_check
0.0,0.0,0.0,54.0,0.0,Capitol Region Education Council,2410014,33.0,0.0,0.0,0.0,Glastonbury/East Hartford Magnet School,2410114,257,0.0,149.0,149.0,2007-08,21.0,33.0,0.0,54.0,21.0,0.0
0.0,0.0,0.0,38.0,0.0,Capitol Region Education Council,2410014,0.0,0.0,0.0,0.0,Great Path Academy at MCC,2416314,111,0.0,51.0,51.0,2007-08,22.0,0.0,0.0,38.0,22.0,0.0
0.0,0.0,0.0,13.0,0.0,Capitol Region Education Council,2410014,18.0,0.0,0.0,0.0,Greater Hartford Academy of  the Arts High School - Full Time,2416414,43,0.0,0.0,0.0,2007-08,12.0,18.0,0.0,13.0,12.0,0.0
0.0,0.0,10.0,66.0,0.0,Capitol Region Education Council,2410014,72.0,0.0,0.0,0.0,John J. Allison Polaris Center,2419014,389,0.0,241.0,241.0,2007-08,0.0,72.0,0.0,66.0,0.0,0.0
0.0,0.0,0.0,417.0,0.0,Capitol Region Education Council,2410014,75.0,0.0,0.0,0.0,Metropolitan Learning Center for Global and International Studies,2416114,676,0.0,163.0,163.0,2007-08,21.0,75.0,0.0,417.0,21.0,0.0
0.0,0.0,0.0,138.0,0.0,Capitol Region Education Council,2410014,121.0,0.0,0.0,0.0,Montessori Magnet School,2413114,329,0.0,0.0,0.0,2007-08,70.0,121.0,0.0,138.0,70.0,0.0
0.0,0.0,0.0,146.0,0.0,Capitol Region Education Council,2410014,156.0,0.0,0.0,0.0,Two Rivers Magnet Middle School,2415014,582,0.0,254.0,254.0,2007-08,26.0,156.0,0.0,146.0,26.0,0.0
0.0,0.0,0.0,210.0,0.0,Capitol Region Education Council,2410014,70.0,0.0,0.0,0.0,University of Hartford Magnet School,2410214,406,0.0,99.0,99.0,2007-08,27.0,70.0,0.0,210.0,27.0,0.0
0.0,0.0,0.0,0.0,0.0,Chaplin School District,0240011,14.0,0.0,0.0,0.0,Chaplin Elementary School,0240211,210,0.0,189.0,189.0,2007-08,7.0,14.0,0.0,0.0,7.0,0.0
0.0,0.0,27.0,9.0,0.0,Cheshire School District,0250011,12.0,0.0,0.0,0.0,Chapman School,0250111,332,0.0,284.0,284.0,2007-08,0.0,12.0,0.0,9.0,0.0,0.0
0.0,0.0,102.0,37.0,0.0,Cheshire School District,0250011,39.0,0.0,0.0,0.0,Cheshire High School,0256111,1612,0.0,1434.0,1434.0,2007-08,0.0,39.0,0.0,37.0,0.0,0.0
0.0,0.0,40.0,0.0,0.0,Cheshire School District,0250011,14.0,0.0,0.0,0.0,Darcey School,0250211,393,0.0,333.0,333.0,2007-08,6.0,14.0,0.0,0.0,6.0,0.0
0.0,0.0,57.0,0.0,0.0,Cheshire School District,0250011,18.0,0.0,0.0,0.0,Dodd Middle School,0255111,824,0.0,733.0,733.0,2007-08,16.0,18.0,0.0,0.0,16.0,0.0
0.0,0.0,43.0,9.0,0.0,Cheshire School District,0250011,13.0,0.0,0.0,0.0,Doolittle School,0250611,537,0.0,472.0,472.0,2007-08,0.0,13.0,0.0,9.0,0.0,0.0
0.0,0.0,77.0,0.0,0.0,Cheshire School District,0250011,29.0,0.0,0.0,0.0,Highland School,0250411,908,0.0,788.0,788.0,2007-08,14.0,29.0,0.0,0.0,14.0,0.0
0.0,0.0,0.0,0.0,0.0,Cheshire School District,0250011,0.0,0.0,0.0,0.0,Humiston School,0259011,23,0.0,0.0,0.0,2007-08,23.0,0.0,0.0,0.0,23.0,0.0
0.0,0.0,37.0,0.0,0.0,Cheshire School District,0250011,11.0,0.0,0.0,0.0,Norton School,0250511,493,0.0,438.0,438.0,2007-08,7.0,11.0,0.0,0.0,7.0,0.0
0.0,0.0,9.0,0.0,0.0,Chester School District,0260011,0.0,0.0,0.0,0.0,Chester Elementary School,0260111,341,0.0,322.0,322.0,2007-08,10.0,0.0,0.0,0.0,10.0,0.0
0.0,0.0,6.0,0.0,0.0,Clinton School District,0270011,16.0,0.0,0.0,0.0,Abraham Pierson School,0270111,338,0.0,312.0,312.0,2007-08,4.0,16.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,Clinton School District,0270011,30.0,0.0,0.0,0.0,Jared Eliot School,0275111,462,0.0,407.0,407.0,2007-08,25.0,30.0,0.0,0.0,25.0,0.0
0.0,0.0,15.0,0.0,0.0,Clinton School District,0270011,47.0,0.0,0.0,0.0,Lewin G. Joel Jr. School,0270311,667,0.0,600.0,600.0,2007-08,5.0,47.0,0.0,0.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,Clinton School District,0270011,39.0,0.0,0.0,0.0,The Morgan School,0276111,638,0.0,580.0,580.0,2007-08,19.0,39.0,0.0,0.0,19.0,0.0
0.0,0.0,0.0,32.0,0.0,Colchester School District,0280011,26.0,0.0,0.0,0.0,Bacon Academy,0286111,982,0.0,909.0,909.0,2007-08,15.0,26.0,0.0,32.0,15.0,0.0
6.0,0.0,18.0,14.0,0.0,Colchester School District,0280011,28.0,0.0,0.0,0.0,Colchester Elementary School,0280411,774,0.0,708.0,708.0,2007-08,0.0,28.0,6.0,14.0,6.0,0.0
7.0,0.0,7.0,18.0,0.0,Colchester School District,0280011,33.0,0.0,0.0,0.0,Jack Jackter Intermediate School,0280211,681,0.0,616.0,616.0,2007-08,0.0,33.0,7.0,18.0,7.0,0.0
0.0,0.0,0.0,33.0,0.0,Colchester School District,0280011,29.0,0.0,0.0,0.0,William J. Johnston Middle School,0285111,801,0.0,727.0,727.0,2007-08,12.0,29.0,0.0,33.0,12.0,0.0
0.0,0.0,0.0,0.0,0.0,Colebrook School District,0290011,0.0,0.0,0.0,0.0,Colebrook Consolidated School,0290111,122,0.0,118.0,118.0,2007-08,4.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,Columbia School District,0300011,14.0,0.0,0.0,0.0,Horace W. Porter School,0300111,586,0.0,563.0,563.0,2007-08,9.0,14.0,0.0,0.0,9.0,0.0
0.0,0.0,0.0,82.0,0.0,Common Ground High School District,2680013,47.0,0.0,0.0,0.0,Common Ground High School,2686113,152,0.0,0.0,0.0,2007-08,23.0,47.0,0.0,82.0,23.0,0.0
0.0,0.0,0.0,210.0,0.0,Connecticut Technical High School System,9000016,338.0,0.0,0.0,0.0,A. I. Prince Technical High School,9001516,581,0.0,30.0,30.0,2007-08,3.0,338.0,0.0,210.0,3.0,0.0
0.0,0.0,0.0,333.0,0.0,Connecticut Technical High School System,9000016,475.0,0.0,0.0,0.0,Bullard-Havens Technical High School,9001116,878,0.0,60.0,60.0,2007-08,10.0,475.0,0.0,333.0,10.0,0.0
0.0,0.0,0.0,45.0,0.0,Connecticut Technical High School System,9000016,247.0,0.0,0.0,0.0,E. C. Goodwin Technical High School,9001916,461,0.0,162.0,162.0,2007-08,7.0,247.0,0.0,45.0,7.0,0.0
0.0,0.0,0.0,236.0,0.0,Connecticut Technical High School System,9000016,251.0,0.0,0.0,0.0,Eli Whitney Technical High School,9001416,529,0.0,38.0,38.0,2007-08,4.0,251.0,0.0,236.0,4.0,0.0
10.0,0.0,6.0,76.0,0.0,Connecticut Technical High School System,9000016,128.0,0.0,0.0,0.0,Ella T. Grasso Southeastern Technical High School,9002716,589,0.0,369.0,369.0,2007-08,0.0,128.0,10.0,76.0,10.0,0.0
0.0,0.0,0.0,24.0,0.0,Connecticut Technical High School System,9000016,58.0,0.0,0.0,0.0,Emmett O'Brien Technical High School,9002516,530,0.0,443.0,443.0,2007-08,5.0,58.0,0.0,24.0,5.0,0.0
0.0,0.0,0.0,47.0,0.0,Connecticut Technical High School System,9000016,204.0,0.0,0.0,0.0,H. C. Wilcox Technical High School,9001716,696,0.0,438.0,438.0,2007-08,7.0,204.0,0.0,47.0,7.0,0.0
9.0,0.0,0.0,0.0,0.0,Connecticut Technical High School System,9000016,16.0,0.0,0.0,0.0,H. H. Ellis Technical High School,9001316,563,0.0,528.0,528.0,2007-08,10.0,16.0,9.0,0.0,19.0,0.0
0.0,0.0,6.0,24.0,0.0,Connecticut Technical High School System,9000016,119.0,0.0,0.0,0.0,Henry Abbott Technical High School,9001216,570,0.0,421.0,421.0,2007-08,0.0,119.0,0.0,24.0,0.0,0.0
0.0,0.0,0.0,56.0,0.0,Connecticut Technical High School System,9000016,56.0,0.0,0.0,0.0,Howell Cheney Technical High School,9001616,564,0.0,438.0,438.0,2007-08,14.0,56.0,0.0,56.0,14.0,0.0
0.0,0.0,0.0,97.0,0.0,Connecticut Technical High School System,9000016,111.0,0.0,0.0,0.0,J. M. Wright Technical High School,9002116,255,0.0,43.0,43.0,2007-08,4.0,111.0,0.0,97.0,4.0,0.0
0.0,0.0,0.0,21.0,0.0,Connecticut Technical High School System,9000016,36.0,0.0,0.0,0.0,Norwich Technical High School,9002016,410,0.0,345.0,345.0,2007-08,8.0,36.0,0.0,21.0,8.0,0.0
0.0,0.0,0.0,12.0,0.0,Connecticut Technical High School System,9000016,16.0,0.0,0.0,0.0,Oliver Wolcott Technical High School,9002216,720,0.0,683.0,683.0,2007-08,9.0,16.0,0.0,12.0,9.0,0.0
0.0,0.0,0.0,119.0,0.0,Connecticut Technical High School System,9000016,167.0,0.0,0.0,0.0,Platt Technical High School,9002616,853,0.0,556.0,556.0,2007-08,11.0,167.0,0.0,119.0,11.0,0.0
0.0,0.0,0.0,44.0,0.0,Connecticut Technical High School System,9000016,32.0,0.0,0.0,0.0,Vinal Technical High School,9001816,587,0.0,506.0,506.0,2007-08,5.0,32.0,0.0,44.0,5.0,0.0
0.0,0.0,0.0,128.0,0.0,Connecticut Technical High School System,9000016,212.0,0.0,0.0,0.0,W. F. Kaynor Technical High School,9002316,704,0.0,356.0,356.0,2007-08,8.0,212.0,0.0,128.0,8.0,0.0
0.0,0.0,0.0,7.0,0.0,Connecticut Technical High School System,9000016,109.0,0.0,0.0,0.0,Windham Technical High School,9002416,483,0.0,358.0,358.0,2007-08,9.0,109.0,0.0,7.0,9.0,0.0
0.0,0.0,0.0,55.0,0.0,Cooperative Educational Services,2430014,0.0,0.0,0.0,0.0,C. E. S. Special Education,2439014,240,0.0,135.0,135.0,2007-08,50.0,0.0,0.0,55.0,50.0,0.0
0.0,0.0,0.0,174.0,0.0,Cooperative Educational Services,2430014,122.0,0.0,0.0,0.0,Six-Six Magnet School,2430114,435,0.0,119.0,119.0,2007-08,20.0,122.0,0.0,174.0,20.0,0.0
0.0,0.0,0.0,0.0,0.0,Cornwall School District,0310011,6.0,0.0,0.0,0.0,Cornwall Consolidated School,0310111,129,0.0,116.0,116.0,2007-08,7.0,6.0,0.0,0.0,7.0,0.0
0.0,0.0,0.0,10.0,0.0,Coventry School District,0320011,11.0,0.0,0.0,0.0,Capt. Nathan Hale School,0325111,539,0.0,513.0,513.0,2007-08,5.0,11.0,0.0,10.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,Coventry School District,0320011,0.0,0.0,0.0,0.0,Coventry Early Intervention Services,0328011,11,0.0,11.0,11.0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.0,6.0,0.0,Coventry School District,0320011,7.0,0.0,0.0,0.0,Coventry Grammar School,0320211,425,0.0,405.0,405.0,2007-08,0.0,7.0,0.0,6.0,0.0,0.0
0.0,0.0,0.0,8.0,0.0,Coventry School District,0320011,16.0,0.0,0.0,0.0,Coventry High School,0326111,559,0.0,531.0,531.0,2007-08,4.0,16.0,0.0,8.0,4.0,0.0
0.0,0.0,0.0,10.0,0.0,Coventry School District,0320011,12.0,0.0,0.0,0.0,George Hersey Robertson School,0320411,474,0.0,446.0,446.0,2007-08,6.0,12.0,0.0,10.0,6.0,0.0
0.0,0.0,0.0,45.0,0.0,Cromwell School District,0330011,0.0,0.0,0.0,0.0,Cromwell High School,0336111,559,0.0,485.0,485.0,2007-08,29.0,0.0,0.0,45.0,29.0,0.0
0.0,0.0,0.0,43.0,0.0,Cromwell School District,0330011,28.0,0.0,0.0,0.0,Cromwell Middle School,0335111,473,0.0,383.0,383.0,2007-08,19.0,28.0,0.0,43.0,19.0,0.0
0.0,0.0,29.0,39.0,0.0,Cromwell School District,0330011,28.0,0.0,0.0,0.0,Edna C. Stevens School,0330211,485,0.0,389.0,389.0,2007-08,0.0,28.0,0.0,39.0,0.0,0.0
0.0,0.0,0.0,35.0,0.0,Cromwell School District,0330011,28.0,0.0,0.0,0.0,Woodside Intermediate School,0330311,472,0.0,386.0,386.0,2007-08,23.0,28.0,0.0,35.0,23.0,0.0
0.0,0.0,0.0,31.0,0.0,Danbury School District,0340011,0.0,0.0,0.0,0.0,Alternative Center For Excellence,0346211,97,0.0,39.0,39.0,2007-08,27.0,0.0,0.0,31.0,27.0,0.0
0.0,0.0,105.0,119.0,0.0,Danbury School District,0340011,267.0,0.0,0.0,0.0,Broadview Middle School,0345111,1144,0.0,653.0,653.0,2007-08,0.0,267.0,0.0,119.0,0.0,0.0
0.0,0.0,0.0,294.0,0.0,Danbury School District,0340011,776.0,0.0,0.0,0.0,Danbury High School,0346111,2835,0.0,1533.0,1533.0,2007-08,232.0,776.0,0.0,294.0,232.0,0.0
0.0,0.0,24.0,35.0,0.0,Danbury School District,0340011,138.0,0.0,0.0,0.0,Ellsworth Avenue School,0341411,333,0.0,136.0,136.0,2007-08,0.0,138.0,0.0,35.0,0.0,0.0
0.0,0.0,16.0,24.0,0.0,Danbury School District,0340011,98.0,0.0,0.0,0.0,Great Plain School,0341111,315,0.0,177.0,177.0,2007-08,0.0,98.0,0.0,24.0,0.0,0.0
0.0,0.0,48.0,0.0,0.0,Danbury School District,0340011,128.0,0.0,0.0,0.0,Hayestown Avenue School,0340211,400,0.0,183.0,183.0,2007-08,41.0,128.0,0.0,0.0,41.0,0.0
0.0,0.0,20.0,22.0,0.0,Danbury School District,0340011,80.0,0.0,0.0,0.0,King Street Intermediate School,0341711,317,0.0,195.0,195.0,2007-08,0.0,80.0,0.0,22.0,0.0,0.0
0.0,0.0,21.0,0.0,0.0,Danbury School District,0340011,90.0,0.0,0.0,0.0,King Street Primary School,0341311,294,0.0,168.0,168.0,2007-08,15.0,90.0,0.0,0.0,15.0,0.0
0.0,0.0,29.0,50.0,0.0,Danbury School District,0340011,89.0,0.0,0.0,0.0,Mill Ridge Educational Center,0341811,347,0.0,179.0,179.0,2007-08,0.0,89.0,0.0,50.0,0.0,0.0
0.0,0.0,21.0,41.0,0.0,Danbury School District,0340011,88.0,0.0,0.0,0.0,Mill Ridge Primary School,0340511,298,0.0,148.0,148.0,2007-08,0.0,88.0,0.0,41.0,0.0,0.0
0.0,0.0,19.0,30.0,0.0,Danbury School District,0340011,188.0,0.0,0.0,0.0,Morris Street School,0340611,343,0.0,106.0,106.0,2007-08,0.0,188.0,0.0,30.0,0.0,0.0
0.0,0.0,38.0,34.0,0.0,Danbury School District,0340011,159.0,0.0,0.0,0.0,Park Avenue School,0340811,376,0.0,145.0,145.0,2007-08,0.0,159.0,0.0,34.0,0.0,0.0
0.0,0.0,35.0,26.0,0.0,Danbury School District,0340011,91.0,0.0,0.0,0.0,Pembroke School,0341511,336,0.0,184.0,184.0,2007-08,0.0,91.0,0.0,26.0,0.0,0.0
0.0,0.0,82.0,123.0,0.0,Danbury School District,0340011,379.0,0.0,0.0,0.0,Rogers Park Middle School,0345211,1031,0.0,447.0,447.0,2007-08,0.0,379.0,0.0,123.0,0.0,0.0
0.0,0.0,0.0,35.0,0.0,Danbury School District,0340011,108.0,0.0,0.0,0.0,Shelter Rock School,0341211,338,0.0,160.0,160.0,2007-08,35.0,108.0,0.0,35.0,35.0,0.0
0.0,0.0,0.0,24.0,0.0,Danbury School District,0340011,144.0,0.0,0.0,0.0,South Street School,0341011,306,0.0,121.0,121.0,2007-08,17.0,144.0,0.0,24.0,17.0,0.0
0.0,0.0,34.0,29.0,0.0,Danbury School District,0340011,111.0,0.0,0.0,0.0,Stadley Rough School,0341611,455,0.0,281.0,281.0,2007-08,0.0,111.0,0.0,29.0,0.0,0.0
0.0,0.0,21.0,21.0,0.0,Danbury School District,0340011,39.0,0.0,0.0,0.0,Western CT Academy of International Studies Elementary Magnet School,0341911,317,0.0,236.0,236.0,2007-08,0.0,39.0,0.0,21.0,0.0,0.0
0.0,0.0,26.0,0.0,0.0,Darien School District,0350011,24.0,0.0,0.0,0.0,Darien High School,0356111,1180,0.0,1120.0,1120.0,2007-08,10.0,24.0,0.0,0.0,10.0,0.0
0.0,0.0,11.0,0.0,0.0,Darien School District,0350011,0.0,0.0,0.0,0.0,Hindley Elementary School,0350211,519,0.0,497.0,497.0,2007-08,11.0,0.0,0.0,0.0,11.0,0.0
0.0,0.0,18.0,0.0,0.0,Darien School District,0350011,16.0,0.0,0.0,0.0,Holmes Elementary School,0350711,484,0.0,444.0,444.0,2007-08,6.0,16.0,0.0,0.0,6.0,0.0
7.0,0.0,33.0,7.0,0.0,Darien School District,0350011,18.0,0.0,0.0,0.0,Middlesex Middle School,0355111,1117,0.0,1052.0,1052.0,2007-08,0.0,18.0,7.0,7.0,7.0,0.0
0.0,0.0,11.0,0.0,0.0,Darien School District,0350011,9.0,0.0,0.0,0.0,Ox Ridge Elementary School,0351311,512,0.0,489.0,489.0,2007-08,3.0,9.0,0.0,0.0,3.0,0.0
0.0,0.0,22.0,0.0,0.0,Darien School District,0350011,12.0,0.0,0.0,0.0,Royle Elementary School,0350511,451,0.0,414.0,414.0,2007-08,3.0,12.0,0.0,0.0,3.0,0.0
0.0,0.0,0.0,8.0,0.0,Darien School District,0350011,0.0,0.0,0.0,0.0,Tokeneke Elementary School,0350611,390,0.0,375.0,375.0,2007-08,7.0,0.0,0.0,8.0,7.0,0.0
0.0,0.0,0.0,11.0,0.0,Deep River School District,0360011,27.0,0.0,0.0,0.0,Deep River Elementary School,0360111,389,0.0,346.0,346.0,2007-08,5.0,27.0,0.0,11.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,Department of Mental Health and Addiction Services,3370015,0.0,0.0,0.0,0.0,Cedarcrest Regional Hosp - Blue Hills Hosp. Substance Ab,3370315,7,0.0,0.0,0.0,2007-08,7.0,0.0,0.0,0.0,7.0,0.0
0.0,0.0,0.0,0.0,0.0,Department of Mental Health and Addiction Services,3370015,0.0,0.0,0.0,0.0,Connecticut Mental Health Center,3370415,*,0.0,0.0,0.0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Department of Mental Health and Addiction Services,3370015,0.0,0.0,0.0,0.0,Connecticut Valley Hospital,3370215,*,0.0,0.0,0.0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,Department of Mental Health and Addiction Services,3370015,0.0,0.0,0.0,0.0,Greater Bridgeport Community Mental Health Center,3370515,*,0.0,0.0,0.0,2007-08,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,21.0,35.0,0.0,Derby School District,0370011,49.0,0.0,0.0,0.0,Bradley School,0370611,364,0.0,259.0,259.0,2007-08,0.0,49.0,0.0,35.0,0.0,0.0
0.0,0.0,0.0,93.0,0.0,Derby School District,0370011,117.0,0.0,0.0,0.0,Derby High School,0376111,669,0.0,442.0,442.0,2007-08,17.0,117.0,0.0,93.0,17.0,0.0
0.0,0.0,0.0,90.0,0.0,Derby School District,0370011,120.0,0.0,0.0,0.0,Irving School,0370411,417,0.0,193.0,193.0,2007-08,14.0,120.0,0.0,90.0,14.0,0.0
0.0,0.0,10.0,0.0,0.0,East Granby School District,0400011,9.0,0.0,0.0,0.0,Allgrove School,0400111,294,0.0,267.0,267.0,2007-08,8.0,9.0,0.0,0.0,8.0,0.0
0.0,0.0,8.0,11.0,0.0,East Granby School District,0400011,0.0,0.0,0.0,0.0,East Granby High School,0406111,258,0.0,232.0,232.0,2007-08,7.0,0.0,0.0,11.0,7.0,0.0
0.0,0.0,0.0,13.0,0.0,East Granby School District,0400011,10.0,0.0,0.0,0.0,East Granby Middle School,0405111,218,0.0,187.0,187.0,2007-08,8.0,10.0,0.0,13.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,East Granby School District,0400011,0.0,0.0,0.0,0.0,R. Dudley Seymour School,0400211,141,0.0,128.0,128.0,2007-08,13.0,0.0,0.0,0.0,13.0,0.0
0.0,0.0,0.0,9.0,0.0,East Haddam School District,0410011,17.0,0.0,0.0,0.0,East Haddam Elementary School,0410111,536,0.0,501.0,501.0,2007-08,9.0,17.0,0.0,9.0,9.0,0.0
0.0,0.0,6.0,0.0,0.0,East Haddam School District,0410011,11.0,0.0,0.0,0.0,Nathan Hale-Ray High School,0416111,406,0.0,384.0,384.0,2007-08,5.0,11.0,0.0,0.0,5.0,0.0
0.0,0.0,0.0,0.0,0.0,East Haddam School District,0410011,8.0,0.0,0.0,0.0,Nathan Hale-Ray Middle School,0415111,477,0.0,461.0,461.0,2007-08,8.0,8.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,0.0,0.0,East Hampton School District,0420011,11.0,0.0,0.0,0.0,Center School,0420311,349,0.0,330.0,330.0,2007-08,8.0,11.0,0.0,0.0,8.0,0.0
0.0,0.0,10.0,0.0,0.0,East Hampton School District,0420011,8.0,0.0,0.0,0.0,East Hampton High School,0426111,580,0.0,551.0,551.0,2007-08,11.0,8.0,0.0,0.0,11.0,0.0
0.0,0.0,7.0,10.0,0.0,East Hampton School District,0420011,6.0,0.0,0.0,0.0,East Hampton Middle School,0425111,508,0.0,485.0,485.0,2007-08,0.0,6.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,East Hampton School District,0420011,24.0,0.0,0.0,0.0,Memorial School,0420111,633,0.0,588.0,588.0,2007-08,21.0,24.0,0.0,0.0,21.0,0.0
0.0,0.0,0.0,123.0,0.0,East Hartford School District,0430011,124.0,0.0,0.0,0.0,Anna E. Norris School,0430911,298,0.0,35.0,35.0,2007-08,16.0,124.0,0.0,123.0,16.0,0.0
0.0,0.0,0.0,45.0,0.0,East Hartford School District,0430011,39.0,0.0,0.0,0.0,Connecticut IB Academy,0436311,166,0.0,72.0,72.0,2007-08,10.0,39.0,0.0,45.0,10.0,0.0
0.0,0.0,26.0,139.0,0.0,East Hartford School District,0430011,187.0,0.0,0.0,0.0,Dr. Franklin H. Mayberry School,0430611,408,0.0,56.0,56.0,2007-08,0.0,187.0,0.0,139.0,0.0,0.0
0.0,0.0,0.0,143.0,0.0,East Hartford School District,0430011,129.0,0.0,0.0,0.0,Dr. John A. Langford School,0432211,347,0.0,54.0,54.0,2007-08,21.0,129.0,0.0,143.0,21.0,0.0
0.0,0.0,13.0,87.0,0.0,East Hartford School District,0430011,102.0,0.0,0.0,0.0,Dr. Thomas S. O'Connell School,0431011,314,0.0,112.0,112.0,2007-08,0.0,102.0,0.0,87.0,0.0,0.0
0.0,0.0,0.0,725.0,0.0,East Hartford School District,0430011,657.0,0.0,0.0,0.0,East Hartford High School,0436211,2022,0.0,531.0,531.0,2007-08,109.0,657.0,0.0,725.0,109.0,0.0
0.0,0.0,0.0,346.0,0.0,East Hartford School District,0430011,368.0,0.0,0.0,0.0,East Hartford Middle School,0435111,1002,0.0,225.0,225.0,2007-08,63.0,368.0,0.0,346.0,63.0,0.0
0.0,0.0,0.0,91.0,0.0,East Hartford School District,0430011,84.0,0.0,0.0,0.0,Governor William Pitkin School,0432011,352,0.0,106.0,106.0,2007-08,71.0,84.0,0.0,91.0,71.0,0.0
0.0,0.0,13.0,152.0,0.0,East Hartford School District,0430011,132.0,0.0,0.0,0.0,Hockanum School,0430511,354,0.0,57.0,57.0,2007-08,0.0,132.0,0.0,152.0,0.0,0.0
0.0,0.0,0.0,100.0,0.0,East Hartford School District,0430011,82.0,0.0,0.0,0.0,Joseph O. Goodwin School,0430411,320,0.0,120.0,120.0,2007-08,18.0,82.0,0.0,100.0,18.0,0.0
0.0,0.0,0.0,178.0,0.0,East Hartford School District,0430011,194.0,0.0,0.0,0.0,Robert J. O'Brien School,0431811,464,0.0,52.0,52.0,2007-08,40.0,194.0,0.0,178.0,40.0,0.0
0.0,0.0,0.0,133.0,0.0,East Hartford School District,0430011,154.0,0.0,0.0,0.0,Silver Lane School,0431211,323,0.0,27.0,27.0,2007-08,9.0,154.0,0.0,133.0,9.0,0.0
0.0,0.0,0.0,53.0,0.0,East Hartford School District,0430011,51.0,0.0,0.0,0.0,Stevens Alternate High School,0436411,151,0.0,0.0,0.0,2007-08,47.0,51.0,0.0,53.0,47.0,0.0
0.0,0.0,0.0,158.0,0.0,East Hartford School District,0430011,178.0,0.0,0.0,0.0,Sunset Ridge Middle School,0432411,452,0.0,89.0,89.0,2007-08,27.0,178.0,0.0,158.0,27.0,0.0
0.0,0.0,0.0,92.0,0.0,East Hartford School District,0430011,128.0,0.0,0.0,0.0,Willowbrook Early Childhood,0438011,288,0.0,45.0,45.0,2007-08,23.0,128.0,0.0,92.0,23.0,0.0
0.0,0.0,0.0,71.0,0.0,East Hartford School District,0430011,67.0,0.0,0.0,0.0,Woodland School,0439011,180,0.0,38.0,38.0,2007-08,4.0,67.0,0.0,71.0,4.0,0.0
0.0,0.0,15.0,0.0,0.0,East Haven School District,0440011,0.0,0.0,0.0,0.0,Carbone School/East Haven Academy,0441711,221,0.0,198.0,198.0,2007-08,8.0,0.0,0.0,0.0,8.0,0.0
0.0,0.0,0.0,10.0,0.0,East Haven School District,0440011,44.0,0.0,0.0,0.0,D. C. Moore School,0441411,239,0.0,180.0,180.0,2007-08,5.0,44.0,0.0,10.0,5.0,0.0
0.0,0.0,22.0,9.0,0.0,East Haven School District,0440011,54.0,0.0,0.0,0.0,Deer Run School,0440111,335,0.0,250.0,250.0,2007-08,0.0,54.0,0.0,9.0,0.0,0.0
0.0,0.0,9.0,7.0,0.0,East Haven School District,0440011,13.0,0.0,0.0,0.0,Dominick H. Ferrara School,0441311,186,0.0,157.0,157.0,2007-08,0.0,13.0,0.0,7.0,0.0,0.0
0.0,0.0,43.0,0.0,0.0,East Haven School District,0440011,109.0,0.0,0.0,0.0,East Haven High School,0446111,1097,0.0,917.0,917.0,2007-08,28.0,109.0,0.0,0.0,28.0,0.0
0.0,0.0,7.0,0.0,0.0,East Haven School District,0440011,28.0,0.0,0.0,0.0,Grove J. Tuttle School,0441011,212,0.0,169.0,169.0,2007-08,8.0,28.0,0.0,0.0,8.0,0.0
0.0,0.0,6.0,0.0,0.0,East Haven School District,0440011,29.0,0.0,0.0,0.0,Hays School,0441911,178,0.0,136.0,136.0,2007-08,7.0,29.0,0.0,0.0,7.0,0.0
0.0,0.0,16.0,20.0,0.0,East Haven School District,0440011,48.0,0.0,0.0,0.0,Joseph Melillo Middle School,0445111,482,0.0,398.0,398.0,2007-08,0.0,48.0,0.0,20.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,East Haven School District,0440011,43.0,0.0,0.0,0.0,Momauguin School,0440711,209,0.0,159.0,159.0,2007-08,7.0,43.0,0.0,0.0,7.0,0.0
0.0,0.0,11.0,0.0,0.0,East Haven School District,0440011,28.0,0.0,0.0,0.0,Overbrook Elementary School,0441811,165,0.0,122.0,122.0,2007-08,4.0,28.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,East Haven School District,0440011,0.0,0.0,0.0,0.0,Pathways,0449011,35,0.0,0.0,0.0,2007-08,35.0,0.0,0.0,0.0,35.0,0.0
0.0,0.0,19.0,0.0,0.0,East Haven School District,0440011,41.0,0.0,0.0,0.0,Robert W. Carbone School,0441611,319,0.0,251.0,251.0,2007-08,8.0,41.0,0.0,0.0,8.0,0.0
